Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Strandvejen 195 (Duntzfelts Alle), Hellerup",https://fastly.4sqi.net/img/general/300x300/13885514_arhpjI2DgamtUSSPb2LzlqDhOQOsWn9ZJe_ZIEu4jYI.jpg,8.8,174,https://fr.foursquare.com/v/sticksnsushi/4b541a25f964a52044b227e3,Sticks'n'Sushi,Sushi,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/FMAPKPGNFPUZSQZZ.jpg,"Chryssa O. • Novembre 14, 2014
So nice sushi!!! Just order whatever, everything is awesome - But expensive.","Chryssa O. • Novembre 14, 2014",https://fr.foursquare.com/chryssouni,Chryssa O.
"Dyrehavevej 8, Klampenborg",https://fastly.4sqi.net/img/general/300x300/1485889_G6iVvv3p_m4PdS-iTNKhVGiHEzGeMd8J-5tBzlW5py4.jpg,8.8,175,https://fr.foursquare.com/v/cranks-and-coffee/58cd0303e0adac0132940f59,Cranks and Coffee,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1870492_TcVhUhpP_v6ru1DJAfngWcIHvaqPdlrQIAP-lgUXkYJD1TPBr1NnvZLT71RjUr-CnIkmsoaiC.jpg,"Jukka Y. • Juillet 8, 2019
Cinnamon rolls and bike stuff","Jukka Y. • Juillet 8, 2019",https://fr.foursquare.com/juuk,Jukka Y.
"Vester Farimagsgade 3 (Ved Vesterport), Copenhague",https://fastly.4sqi.net/img/general/300x300/1394849765_ejU5zx23b5DmfM_tu35cUTEjEyp1iammW1OR5SjCuGg.jpg,8.8,176,https://fr.foursquare.com/v/social-brew/5d19ddc844233200307bdeea,Social Brew,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/19509752-GAHGZNN0CAJKCXXS.jpg,"Dòra P. • Mai 27, 2019
Best coffee in Copenhagen with coffee lover and expert owner. This place makes you smile even in the morning.","Dòra P. • Mai 27, 2019",https://fr.foursquare.com/dorap8710450,Dòra P.
"Holbergsgade 14, Copenhague",https://fastly.4sqi.net/img/general/300x300/10235519_XFvvoz4QjzyZ04heTcaQMTKKvFYytr5kkkGXdB_aE6A.jpg,8.8,177,https://fr.foursquare.com/v/fuego/4b649d77f964a52067c22ae3,Fuego,Restaurant-grill,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/20551532-RRLXMQKMGPJPAXEO.jpg,"Mikael C. • Mars 17, 2016
Fantastic meat, very friendly staff and relaxing interior with cost fireplace","Mikael C. • Mars 17, 2016",https://fr.foursquare.com/mmikhayl,Mikael C.
"Wildersgade 52, Copenhague",https://fastly.4sqi.net/img/general/300x300/136692011_s_-7JcSe-wicAkghf6SfK-JM5lTEYrizPG_kY24Dc70.jpg,8.8,178,https://fr.foursquare.com/v/sankt-ann%C3%A6-8/523d8c1811d2740f332e5898,Sankt Annæ 8,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2712675_A936nZFk_ZlMkd9cg1e_Udhb08G0UxIFBOFz4Cirj5VHXs-Bcf7T9XyXo3deY-B-zk3jYflg9.jpg,"Joe C. • Août 1, 2015
Very cute, cozy. A nice place to grab a coffee and a traditional Danish treat. In a fantastic old building.","Joe C. • Août 1, 2015",https://fr.foursquare.com/joey_cooper,Joe C.
"Ndr. Frihavnsgade 2, Copenhagen Ø",https://fastly.4sqi.net/img/general/300x300/88725545_2n2MamyneYWw2pWZDWRSUlmP1sAiicVVaE7xSL6xUyw.jpg,8.8,179,https://fr.foursquare.com/v/original-coffee/55167a0d498ee05dc76d530f,Original Coffee,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/563810-A1MGPI1ZP3V4C4UL,"Andreas C. • Février 25, 2019
Try the banana bread with cream Yum 😋","Andreas C. • Février 25, 2019",https://fr.foursquare.com/andreasc,Andreas C.
"Hans Tavsens Gade, København N",https://fastly.4sqi.net/img/general/300x300/1382218603_-bXIEBDJTEU8ddOptw4F5VAPIevHiMMzPutctShFa7Q.jpg,8.8,180,https://fr.foursquare.com/v/hans-tavsens-park/4be577eabcef2d7ffdcc03e5,Hans Tavsens Park,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/213M15GD5MZEPFP4.jpg,"Louise P. • Juillet 6, 2013
Cosy little (almost secret) park behind Assistens kirkegården. Also have a great playground for kids and a water fountain.","Louise P. • Juillet 6, 2013",https://fr.foursquare.com/louisep2854769,Louise P.
"Sønder Boulevard 72 (Valdemarsgade), Copenhague",https://fastly.4sqi.net/img/general/300x300/12234179_Z3SjaLu5MqoQyqlBrwUdmjHELq8b-eBE2EIf1jneCl8.jpg,8.8,181,https://fr.foursquare.com/v/cafe-dyrehaven/4b101376f964a520926823e3,Cafe Dyrehaven,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/620652-0VWRX3NAVZNGP3Z0.jpg,"David H. • Septembre 4, 2014
Awesome neighborhood cafe that's incredibly reasonably priced. Bring a magazine or laptop and chill outside.","David H. • Septembre 4, 2014",https://fr.foursquare.com/octopi,David H.
"Valby Langgade 54, Valby",https://fastly.4sqi.net/img/general/300x300/251556_CZp_IJzn5UBwSqhNbyt0SXKKyjOPcErU4PhfvMataoE.jpg,8.8,182,https://fr.foursquare.com/v/th-bar/55a17c2d498e18131fff4aad,TH. Bar,Bar à vins,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/493309280_LyVNDWQn_RXRJHLFRxFyIlhWGkJAzPcRtxUqtTHmEGlNej3EDeFWTxvcSmCMb9624hE-Wk8lT.jpg,"Oana A. • Août 5, 2018
Great outdoor bar, with very friendly personnel and excellent selection of coffee, beer and gin! One can buy takeaway from close by and enjoy it on the sunny TH terrace. My absolute favorite in Valby!","Oana A. • Août 5, 2018",https://fr.foursquare.com/oanaa4870723,Oana A.
Rømersgade 19,https://fastly.4sqi.net/img/general/300x300/40829472_-czICY581pIz1P-PCc4-9fqx-ZUFfhpucamh09VQfLg.jpg,8.8,183,https://fr.foursquare.com/v/tapa-del-toro/4f6dafc7e4b0463c93e86453,Tapa del Toro,Tapas,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/48195278-4P0ZIKCQ55RSCPNN.jpg,"Andrea D. • Mai 16, 2019
Calamari and octopus tapas, both are heavenly delicious. Grab a beer or sip some wine to your tapas.","Andrea D. • Mai 16, 2019",https://fr.foursquare.com/andread5391851,Andrea D.
"Amagertorv 29, København K",https://fastly.4sqi.net/img/general/300x300/5419268_icPNF2vFZrzSFQUTcC0aH5PBzhFeCjLdDVgeO6YLl1M.jpg,8.8,184,https://fr.foursquare.com/v/-other-stories/5140b696e4b066315ad272d0,& Other Stories,Boutique de vêtements pour femmes,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/VG0IQSE3IBHLEMWE.jpg,"Mark d. • Juin 26, 2013
Great design and very good service. Bargains are all around, but most in the back of the store.","Mark d. • Juin 26, 2013",https://fr.foursquare.com/mdejong83,Mark d.
"Griffenfeldsgade 52, Copenhague",https://fastly.4sqi.net/img/general/300x300/143776848_X4kiR4fv4q42yAKiiuV9e-Bd3EGgvuPkoNHpxJUIJo4.jpg,8.8,185,https://fr.foursquare.com/v/%C3%B8lsnedkeren/50426c21e4b00690babeb35c,Ølsnedkeren,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2371535-KH0HO1QUPBNDQDMA.jpg,"Bommy • Septembre 12, 2016
Chill, cozy, and divey space with very friendly bartenders.","Bommy • Septembre 12, 2016",https://fr.foursquare.com/bommy8031316,Bommy
"Refshalevej 2, Copenhague",https://fastly.4sqi.net/img/general/300x300/977281_RrupAjhelq54GtoQWnD_ZY2lO3p6ZQnWk-3hdCxkfFI.jpg,8.8,186,https://fr.foursquare.com/v/den-gr%C3%A5-hal/4b47b7edf964a520c03b26e3,Den Grå Hal,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/91286761-UUCV5MFSOR5FZ0AJ.jpg,"Perry MacLeod J. • Septembre 14, 2015
One of the best concert halls in Copenhagen.","Perry MacLeod J. • Septembre 14, 2015",https://fr.foursquare.com/perrymacleodjen,Perry MacLeod J.
"Christiansborg Slotsplads, Copenhague",https://fastly.4sqi.net/img/general/300x300/4000927__UuLQVdEub6N7DNS3uux-1hpkVjzHm3FUGrQQEFJB5w.jpg,8.7,187,https://fr.foursquare.com/v/christiansborg/4adcdafdf964a5209e5d21e3,Christiansborg,Capitole,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Septembre 27, 2015
Ce château n'est pas le plus beau à Copenhague mais il est possible de monter sous la coupole pour accéder à une vue à 360° sur la ville.","Warren • Septembre 27, 2015",https://fr.foursquare.com/wrnblvc,Warren
"Bernstorffsgade 5 (btw Vesterbrogade and Tietgensgade), Copenhague",https://fastly.4sqi.net/img/general/300x300/492774057_y8_epcddk7gV9aWXdBuRrLHVjzuQh4nDvR0SXv_GYHA.jpg,8.7,188,https://fr.foursquare.com/v/nimb-hotel/4afc719cf964a520c72222e3,Nimb Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RSQWDJO315LVZ1AW.jpg,"Mendel W. • Novembre 14, 2010
Try the veal tartar. Personally loved the mixture of flavors of the egg, onions, cress and of course veal!","Mendel W. • Novembre 14, 2010",https://fr.foursquare.com/mendelw4946743,Mendel W.
"Sankt Peders Stræde 34, Copenhague",https://fastly.4sqi.net/img/general/300x300/67111606_SaFTM7kdWqnRprgT3vSABJeAXaN18WzqA3wk8rGeqD0.jpg,8.7,189,https://fr.foursquare.com/v/din-nye-ven/4ae1b8a5f964a520f58621e3,Din Nye Ven,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"J B. • Août 29, 2021
‘Hidden’ (or not so hidden..) gem!! So delicious food, nice ambience and fair prices! Plenty vegan options and they have gluten free bread","J B. • Août 29, 2021",https://fr.foursquare.com/jb8432744,J B.
"Enghavevej 58, Copenhague",https://fastly.4sqi.net/img/general/300x300/2239961_Rju-N0tLzTNHOiz9qY_zkU9dooVtDmzdgJxesyzUFvc.jpg,8.7,190,https://fr.foursquare.com/v/ramen-to-b%C3%ADiru-vesterbro/572c8011498e7e8067b5ebf8,Ramen to Bíiru Vesterbro,Ramen,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88026_1257413222362.jpg,"Xavier M. • Novembre 2, 2018
Les ramen !","Xavier M. • Novembre 2, 2018",https://fr.foursquare.com/xmoisant,Xavier M.
"Esromgade 15, Copenhague",https://fastly.4sqi.net/img/general/300x300/7298006_TNpJn8xxlTsQ5QyUDGuOCSAWbtwTbuthmuMxAxB4zgQ.jpg,8.7,191,https://fr.foursquare.com/v/friheden/5b9147b304d1ae00395f5411,Friheden,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/98469384-YG2PML2DKFKIGTBV.jpg,"Ole T. • Août 4, 2019
Great wine bar/restaurant with tasty small dishes and value for money menus. Situated right alongside the bike trail and a skating park.","Ole T. • Août 4, 2019",https://fr.foursquare.com/olejakobthorsen,Ole T.
"Kompagnistræde 11, København K",https://fastly.4sqi.net/img/general/300x300/57043169_icV_ilV06efpspbiE581IVA2faVJFIS5QRBaPqDVZQ4.jpg,8.7,192,https://fr.foursquare.com/v/la-fontaine/4b2010edf964a520c42c24e3,La Fontaine,Club de jazz,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6288143_g2V2vFI6_ac-6y06BykVbHVSuSQkgfVe8006nnC5qjmCkbxUG73SuuBpdNQJKPnz5Rzl6VRIn.jpg,"Bjørn F. • Février 15, 2020
Very cool. Very crowded. Get in early if you want place to sit. Great experience in a very intimate venue. 🎷🎸","Bjørn F. • Février 15, 2020",https://fr.foursquare.com/bjrnf3951872,Bjørn F.
"Amager, København S",https://fastly.4sqi.net/img/general/300x300/741111_qyuh3ilHw9fLbSrEoeZDhrgFX0g0zWntWGvjfHKZW4s.jpg,8.7,193,https://fr.foursquare.com/v/amager-f%C3%A6lled/4bd812c609ecb71387fd477c,Amager Fælled,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/448862376_o0KqLC-o_aNsRuneHHazPP0hDBi_T_YG9DyVoZr4S9n9kGIcOF_JvLhGbsjN6lK3Cb8nHOnP8,"Muffin Man • Mai 13, 2018
WHY THERE: huge beautiful swampy park with bisons and ducks","Muffin Man • Mai 13, 2018",https://fr.foursquare.com/muffinma3074119,Muffin Man
"Rådhusstræde 5, Copenhague",https://fastly.4sqi.net/img/general/300x300/25383_Uu-_Nvk7TFTvevlvlmuLLBLcPvm7vX6PILA2KGEIzLw.jpg,8.7,194,https://fr.foursquare.com/v/sonny/58b1a549561ded3fc4ee19e9,Sonny,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/110113695-ANT0XYIEESQ3SLDO.jpg,"Daniela F. • Janvier 3, 2020
Sonny combo with salmon toast was delicious! 🥰 great atmosphere and friendly staff","Daniela F. • Janvier 3, 2020",https://fr.foursquare.com/danielaf5187908,Daniela F.
"Guldbergsgade 22, kld th, Copenhague",https://fastly.4sqi.net/img/general/300x300/11248531_NtrEX_8lgN7EpGWwRUJm0tW-b0P3X7xCE_RhidJanYs.jpg,8.7,195,https://fr.foursquare.com/v/the-mudhoney/59a834cd5161131eebd619f8,The Mudhoney,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/I0UBHEHVXQ2NWBSX.jpg,"Sven H. • Janvier 30, 2018
Great coffee, cocktails and beers!","Sven H. • Janvier 30, 2018",https://fr.foursquare.com/svenhoulberg,Sven H.
"Store Standstræde 21 (Nyhavn), København K",https://fastly.4sqi.net/img/general/300x300/390035063_pRSe-Z8ye59TD_c12eTeIiWSwEdH_Ce2MTGC7ViOQI4.jpg,8.7,196,https://fr.foursquare.com/v/the-union-kitchen/5344e453498e170bb02690a1,The Union Kitchen,Petit déjeuner,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Katie D. • Août 10, 2015
Spaghetti for kids. Thai meatball curry!","Katie D. • Août 10, 2015",https://fr.foursquare.com/katied3332107,Katie D.
"Ny Adelgade 5, København K",https://fastly.4sqi.net/img/general/300x300/40829472_DTO9k4SLs__08VhMfGV-WzADzLXQmA0qsQ4FLvtB9QQ.jpg,8.7,197,https://fr.foursquare.com/v/pal%C3%A6-bar/4adcdafcf964a520235d21e3,Palæ Bar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PIGGEJAUCJLOHMAZ.jpg,"Michella M. • Février 25, 2015
Fabulous jazzy and old school Danish pub! But come early - it gets crowded.","Michella M. • Février 25, 2015",https://fr.foursquare.com/michellm4603555,Michella M.
"Wildersgade 10, Copenhague",https://fastly.4sqi.net/img/general/300x300/146042_OEPLv4-Tt4EWJKxrwfbfVnSFc9xNawo1-RT8I3aQS9A.jpg,8.7,198,https://fr.foursquare.com/v/kadeau-k%C3%B8benhavn/506b0e0fe4b04db9a9957548,Kadeau København,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87295318_fhY9smqn_Zh-Qkmzn6ktlFScjyK6sEWIP5V_8aGhtUY52fMDqq8BIbZxwzrtSJsvDRqmWZd75.jpg,"Medhi A. • Février 28, 2015
L'un des meilleurs au Danemark","Medhi A. • Février 28, 2015",https://fr.foursquare.com/medhia6218980,Medhi A.
"Landegreven 10, Copenhague",https://fastly.4sqi.net/img/general/300x300/28027129_p5MD0D-NqCDzs3rQ7qnEsKquZRjZcrSK3arRte3wAT4.jpg,8.7,199,https://fr.foursquare.com/v/gasoline-grill/572b943b498eb5157f5e5f56,Gasoline Grill,Hamburgers,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/486674964_-efxM5gN_VbnvE-0jbek-98oiJiL31MHrlq5tdiJ3BQYzsQRRfUDvhIIMmAijxqyoh-B6FMvg.jpg,"Gil R. • Avril 10, 2019
De vraie bon burger, simple et goûteux. C’est nickel.","Gil R. • Avril 10, 2019",https://fr.foursquare.com/gilr5426237,Gil R.
"Julius Thomsens Gade 12, Copenhague",https://fastly.4sqi.net/img/general/300x300/1883134_BYBakK5wMg36_N9v1Z9oxNC3vhZK9PRm_DmNP2B5j30.jpg,8.7,200,https://fr.foursquare.com/v/radio/4e610751ae60e9edf5208be1,Radio,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94835198-2FAKWA5WRM3XDGYO.jpg,"Shirin G. • Septembre 16, 2014
Amazing restaurant. Best sourdough bread I've ever tasted. Every dish was impeccable, as was the service and wine pairings.","Shirin G. • Septembre 16, 2014",https://fr.foursquare.com/shiring2537222,Shirin G.
"Jesper Brochmands Gade 15, Copenhague",https://fastly.4sqi.net/img/general/300x300/4126465_CqNm6Fl2z2vXLSSmCXWFI-Fv23On-oWs3abnBj28FjU.jpg,8.7,201,https://fr.foursquare.com/v/cavallino-pizzeria-n/4f19a778e4b08b384e5d42d6,Cavallino Pizzeria N,Pizza,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ZTMHYA24F5GDTVVE.jpg,"Maarten v. • Décembre 14, 2012
Great cozy place to have pizza's, pasta and more at a decent price with excellent quality!","Maarten v. • Décembre 14, 2012",https://fr.foursquare.com/maartenv8628403,Maarten v.
Roskildevej 251,https://fastly.4sqi.net/img/general/300x300/589706368_DUs8rQGMjMnUl_o6ZFIZic1ZWVg4pVW_LH_5RUMTK2Q.jpg,8.7,202,https://fr.foursquare.com/v/sallies/570e845c498eddb7344162fc,Sallie's,Américaine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5WA1VHU3BLDIWEUD.jpg,"Katie Z. • Octobre 2, 2017
Variety of milkshakes and burger to please almost any crowd","Katie Z. • Octobre 2, 2017",https://fr.foursquare.com/zechar_k,Katie Z.
"Værnedamsvej 4 B, Copenhague",https://fastly.4sqi.net/img/general/300x300/41758214_FOul_OyZeWpXHJqaPuXkVWnbpuvP-xlFRVBWcyVpjsQ.jpg,8.7,203,https://fr.foursquare.com/v/rist-kaffebar/533e8d31498efe939ab48c46,RIST Kaffebar,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5432_1HrS-7nF_HdcE4QXj8brgRF7sJOHXBrV8WPKMoB07wF4z1y_IUfyhZiTJDcm-Jb4SDfPgQpjZ.jpg,"Brook S. • Mai 15, 2018
Great daily filter coffee. This is a cute place to relax and read, or enjoy the sun through the window.","Brook S. • Mai 15, 2018",https://fr.foursquare.com/brookshelley,Brook S.
"Bådsmandsstræde 43 (Christiania), Copenhague",https://fastly.4sqi.net/img/general/300x300/26313185_bF0FrUBQgxtmn7G3XXlyO7ca4wlZmagByPuddCUMxv0.jpg,8.7,204,https://fr.foursquare.com/v/caf%C3%A9-m%C3%A5nefiskeren/4c0a823d6071a593c0a4df32,Café Månefiskeren,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/QRKL0F4BYWRBKKOZ.jpg,"Jannick Aarup G. • Mars 13, 2010
Good cake, cozy atmosphere! Great for backgammon and coffie...smoking allowed!","Jannick Aarup G. • Mars 13, 2010",https://fr.foursquare.com/jannickg7297789,Jannick Aarup G.
"Linnésgade 16, Copenhague",https://fastly.4sqi.net/img/general/300x300/11102414_muCplV1T2dlNqXQL-1oUW9Tbxe5-twB9DLO_GoHzcq8.jpg,8.7,205,https://fr.foursquare.com/v/bootleggers/5310d7bb11d20fad91425d00,Bootleggers,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/151504226-HXDOQQZB0ZYEZYQX.jpg,"Kalle R. • Février 3, 2018
Great beer selection, 20 taps, open until 3 am, centrally located. Has a nice vibe and groovy music.","Kalle R. • Février 3, 2018",https://fr.foursquare.com/kaller3701637,Kalle R.
"Slagterboderne 8, Copenhague",https://fastly.4sqi.net/img/general/300x300/18466008_Y6qcBPwv6EtpFDwBPXDzOIlAVExfodRLSzZ81LxX5A4.jpg,8.7,206,https://fr.foursquare.com/v/hija-de-s%C3%A1nchez/56fd4071498e29dd7be604dd,Hija de Sánchez,Tacos,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/486674964_-efxM5gN_VbnvE-0jbek-98oiJiL31MHrlq5tdiJ3BQYzsQRRfUDvhIIMmAijxqyoh-B6FMvg.jpg,"Gil R. • Avril 8, 2019
Tellement typique, le combo est top, des vrais saveurs, attention les portions ne sont pas très copieuses.","Gil R. • Avril 8, 2019",https://fr.foursquare.com/gilr5426237,Gil R.
"Skovvej 100, Ishøj",https://fastly.4sqi.net/img/general/300x300/73411943_XwMdHMeS9PL6or16rv9LYITy0dYTSgwZ_Ud0NnNxU3Y.jpg,8.7,207,https://fr.foursquare.com/v/arken-museum-of-modern-art/4adcdafdf964a520e75d21e3,Arken Museum of Modern Art,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Ellen • Janvier 30, 2017
Excellent exhibitions focused on 1 artist like Bjørn Wii blad or Martin Bigum. Nice cafe with good freshly made food and at reasonnable prices.","Ellen • Janvier 30, 2017",https://fr.foursquare.com/ellen9982765,Ellen
København S,https://fastly.4sqi.net/img/general/300x300/63409482_5JuSHNiGiXd5_60IUo3gU61MtXgb1UuVPfz3iTmd-dg.jpg,8.7,208,https://fr.foursquare.com/v/islands-brygge/4b1e85d6f964a520f61a24e3,Islands Brygge,Quartier,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/31233011-KCB4WUYCJQ3JY4VY.jpg,"Tasha Y. • Juin 30, 2012
Great place for a walk, chilling out, and it's located beside the cinemaxx.","Tasha Y. • Juin 30, 2012",https://fr.foursquare.com/tashayogi,Tasha Y.
"Gothersgade 52 (Adelgade), København K",https://fastly.4sqi.net/img/general/300x300/27437042_KuaDTqvAf7U70URfKKrGkvw6yGdd8VtH_adHkjlX6_0.jpg,8.7,209,https://fr.foursquare.com/v/pastis/4ae9bff5f964a5200eb621e3,Pastis,Française,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/206799058_Drsyutmk_WVHLjj86OcqPQtK3DDFWW0E0DUubgvsY-RjMZnM4E_zrXMTadg82coihnjGPer1A.jpg,"Alvaro D. • Mai 7, 2022
Tout est excellent même si les prix sont élevés","Alvaro D. • Mai 7, 2022",https://fr.foursquare.com/alvarod2994152,Alvaro D.
"Strandvejen 144, Charlottenlund",https://fastly.4sqi.net/img/general/300x300/63513810_Gm-ovz7lAFD1nwJDqCRvyuursFzQLJDugswHCHjTJas.jpg,8.7,210,https://fr.foursquare.com/v/charlottenlund-fort/4b5c2f9cf964a520cd2629e3,Charlottenlund Fort,Autres lieux extérieurs,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1988723-1L2YGC3Z5J3U5UNX.jpg,"Kristian • Juillet 22, 2010
great espresso /river/, but they'd pre-heated my cup, so it burned my lips. careful! :)","Kristian • Juillet 22, 2010",https://fr.foursquare.com/kschepelern,Kristian
"Nørrebrogade 59, København N",https://fastly.4sqi.net/img/general/300x300/4236066_LvuMt0FT7T-svJriMr1bARyNMez0Em_EJaTRUzziuzs.jpg,8.7,211,https://fr.foursquare.com/v/hooked-street-food-kitchen/5925b48c69e77b754662375e,Hooked Street Food Kitchen,Fruits de mer,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/121953753-ITUBRK4GN5NBSHKC.jpg,"Stella G. • Janvier 13, 2018
Casual, tasty seafood. Both types of lobster rolls are yummy. No reservations.","Stella G. • Janvier 13, 2018",https://fr.foursquare.com/stellag4408487,Stella G.
"Købmagergade 52A, Copenhague",https://fastly.4sqi.net/img/general/300x300/52893855_asqkLZo_KtmXNdZRgGefeGzL9wtYaOhVzqQrELmH6vU.jpg,8.7,212,https://fr.foursquare.com/v/den-%C3%B8kologiske-p%C3%B8lsemand-d%C3%B8p/4b51c756f964a5204f5527e3,Den Økologiske Pølsemand (DØP),Hot-dogs,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Septembre 25, 2015
Lieu parfait pour goûter au hot dog danois !","Warren • Septembre 25, 2015",https://fr.foursquare.com/wrnblvc,Warren
"Langebrogade (Vester Voldgade), Copenhague",https://fastly.4sqi.net/img/general/300x300/964360_fyYVS_i2tnHPxm2OZDBIg8VaQ71lcoVn5PSnDnW863I.jpg,8.7,213,https://fr.foursquare.com/v/lille-langebro/59481c844382ab30b2730aa8,Lille Langebro,Pont,,Enregistrer ,,,,,
"42 Gammel Strand, Copenhague",https://fastly.4sqi.net/img/general/300x300/71661208_ShruXRBdPz65vYz49FnRI2YdP3GK3MaOoT9gWVH13Ks.jpg,8.7,214,https://fr.foursquare.com/v/pizzeria-luca/5cbca561f870fd002c78a5cc,Pizzeria Luca,Italien,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9527375-A1KAEWGRUK4YH3HN.jpg,"Ea H. • Juillet 8, 2019
New italian place - walkable from the apartment! The pizza and the staff makes this restaurant our new favourite for gourmet pizza dinners.","Ea H. • Juillet 8, 2019",https://fr.foursquare.com/eah7568717,Ea H.
"Øster Allé 50, Copenhague",https://fastly.4sqi.net/img/general/300x300/538579_yFj1xqwfBX2lvOqfZRmDeNWWylJBFsF6RqcrMmMWc64.jpg,8.7,215,https://fr.foursquare.com/v/nedre-c/4c8b7bde2e3337043335cd41,Nedre C,Football,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/NB04KFEVQRBDDUGI.jpg,"Erik B. • Septembre 10, 2018
This is the traditional stand for FC Copenhagen fans. The atmosphere is usually more relaxed than at Section12 (B-stand)","Erik B. • Septembre 10, 2018",https://fr.foursquare.com/erikb3139881,Erik B.
"Rantzausgade 2, Copenhague",https://fastly.4sqi.net/img/general/300x300/38963040_2vYlOilrkkgmNyhM3hsXXV5OQMDGFLWTEKLV8bZwAaE.jpg,8.7,216,https://fr.foursquare.com/v/darcys-kaffe/5bed2b96031320002c460768,Darcy’s Kaffe,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/31021843_2WYBJ451_3mcc-6N2wanz0nlVoi953r4RPd-efvNPbrzFRhdD6OQMxFIKOZvEPNa6NXiWrAFn.jpg,"Elinor S. • Janvier 26, 2019
Half design studio / half cafe. Great coffee from coffee collective and koppi. They also do events. Staff are great!","Elinor S. • Janvier 26, 2019",https://fr.foursquare.com/elisamuelsson,Elinor S.
Julius Thomsens Gade 1,https://fastly.4sqi.net/img/general/300x300/674901_E_jo-4xApnYB_iI-JunA0qsHnKzZe6IqubkX53W3kxM.jpg,8.7,217,https://fr.foursquare.com/v/konservatoriets-koncertsal/4d3af13bcc48224bf805424f,Konservatoriets Koncertsal,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ZXWGF2D5BFVRX44X.jpg,"Dennis J. • Février 10, 2017
Fantastic decor and sound","Dennis J. • Février 10, 2017",https://fr.foursquare.com/denbertuz,Dennis J.
"Øresundsvej 6, København S",https://fastly.4sqi.net/img/general/300x300/541807_Ab9qJsJGu6uqmju9THFNwCmNmP9vPRYgUxkwDMcBC1g.jpg,8.7,218,https://fr.foursquare.com/v/amager-bio/4b0050c4f964a520b83c22e3,Amager Bio,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-34JVQVYPKJELETZN.jpg,"Lars G. • Octobre 28, 2017
Sound in here is really good - The layout is great; you are really close to the performers!","Lars G. • Octobre 28, 2017",https://fr.foursquare.com/daath,Lars G.
