Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
I Monelli,https://fr.foursquare.com/v/i-monelli/565df192498e41c6e7136ff3,https://fastly.4sqi.net/img/general/300x300/10742042_mnaQ5Osipx2ETmZDO7loGJBaCevX0eJ9UyAFj0_-cGI.jpg,8.6,177,Italien,€€€€,"1-2 Portobello Rd, Portobello",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1XCKMMKJRPKZQ5XU.jpg,"Martha H. • Novembre 25, 2017
Generous portions, great service, pretty location on the bank of the canal. Highly recommend the prawns to start, and the monk fish main!","Martha H. • Novembre 25, 2017",https://fr.foursquare.com/marthah7713076,Martha H.
Aqua,https://fr.foursquare.com/v/aqua/4b1bafcdf964a520a7fc23e3,https://fastly.4sqi.net/img/general/300x300/1691144_y8UHRWZn1X3nDCsHl4Y-3jItGxssE0cj5nPSw7cmD94.jpg,8.6,178,Fruits de mer,€€€€,"1 West Pier, Howth",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/122024488-GP2EBVCJ1IYIKECA.jpg,"Nick v. • Août 10, 2015
Great view and great seafood. One of the nicest, most upmarket seafood restaurants in the Dublin area.","Nick v. • Août 10, 2015",https://fr.foursquare.com/nickv8564236,Nick v.
Urban Picnic Facebook,https://fr.foursquare.com/v/urban-picnic-facebook/54253d56498e624b82e5fe46,https://fastly.4sqi.net/img/general/300x300/8268831_n-WnePtxzL48CtKpKeDjatwNd9ffXwgHjFBUEWbSfN8.jpg,8.6,179,Buffet,,"4 Grand Canal Square, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/115654_VjV6GwW3_de8qMi1cxKXocXkLchlPcYe-MdksUq8RjgSM7BN_5m4WT79z7_L0ngufvkVAe-cJ.jpg,"Thomas R. • Octobre 16, 2019
One of Dublin's best ""restaurants,"" if you will. 🙏🏻❤️💪🏻 Thank you to the entire Urban Picnic Team for every single delectable morsel.","Thomas R. • Octobre 16, 2019",https://fr.foursquare.com/thomasruschke,Thomas R.
P. Mac’s,https://fr.foursquare.com/v/p-macs/526d4e7011d2fe3ce1e8c1a0,https://fastly.4sqi.net/img/general/300x300/8733119_4MndBfE5Bl9ZzxgVsTyBwPwLeC5eHcvyV1mAxvAzp5M.jpg,8.6,180,Pub,€€€€,"30 Lwr Stephen St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/19341398-PYLNHCNP4MVLLAFT.jpg,"Niamh B. • Janvier 4, 2015
Besides being a cool spot with great beers, the food is also very good. Try the flatbread of the day","Niamh B. • Janvier 4, 2015",https://fr.foursquare.com/niamhyb,Niamh B.
Marsh's Library,https://fr.foursquare.com/v/marshs-library/4ade0f6ff964a5207c7221e3,https://fastly.4sqi.net/img/general/300x300/9654682_YuAzVDlIHPE3YTNzD4Jbn51UaBHkSSI5e1Ptz7eJysQ.jpg,8.6,181,Site historique et protégé,,"St Patrick's Close, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-ELYIH5OQ3Q2KQB3B.jpg,"Diane S. • Octobre 19, 2018
We stumbled on this by accident. Don't miss it.","Diane S. • Octobre 19, 2018",https://fr.foursquare.com/dianes6461628,Diane S.
Omniplex Cinema,https://fr.foursquare.com/v/omniplex-cinema/4b3b561ff964a5209d7225e3,https://fastly.4sqi.net/img/general/300x300/51545315_ABjJnrYPYsEfwIVKr11LZxEproUkKHFrF3ASQw8ozw8.jpg,8.6,182,Cinéma,,"Swan Centre, Rathmines, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5421130-5BNTJ21WBRB15GFH.jpg,"Peter d. • Octobre 12, 2015
Great modern cinema with good screens.","Peter d. • Octobre 12, 2015",https://fr.foursquare.com/pedur,Peter d.
Avoca,https://fr.foursquare.com/v/avoca/4ade0f0af964a520e77021e3,https://fastly.4sqi.net/img/general/300x300/5589378_xNqXOBn5utiCjShtZ8gzaV2zw-FqYx704MP_ePvk3e8.jpg,8.6,183,Magasin d'ameublement et de décoration intérieure,,"11-13 Suffolk St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/QZL1TVLROA0MAIF5.jpg,"Marino E. • Août 24, 2014
Le lieu est magnifique, les serveurs sont adorables, le café est illimité et le full irish breakfast est très bon. Mention spéciale pour l'eau aromatisée à la menthe et au conconbre.","Marino E. • Août 24, 2014",https://fr.foursquare.com/marinoenglish,Marino E.
Peploe's,https://fr.foursquare.com/v/peploes/4c2f320816adc928da14bd9c,https://fastly.4sqi.net/img/general/300x300/51846908_ksenicHnVN6xsUdJGXb1k6cXL8YOZshqbQUD8z1b8xI.jpg,8.6,184,Française,€€€€,"16 St Stephen's Green, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/44C1RH1SOACOWYTQ.jpg,"Catherine B. • Août 10, 2011
Great restaurant. Super value for lunch","Catherine B. • Août 10, 2011",https://fr.foursquare.com/catherib1035117,Catherine B.
Blas Cafe,https://fr.foursquare.com/v/blas-cafe/543927c0498e299b603e6f74,https://fastly.4sqi.net/img/general/300x300/61459891_Aa1EP2cueacWVzUscecICFQ8_Vo-dIyeLmYD6CIrQlY.jpg,8.6,185,Coffee Shop,€€€€,"26 Kings Inn St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10713790-SRFBMRNK5HPAQJVK.jpg,"Sevinc O. • Janvier 23, 2017
Quiet and nice place for cofee or brunch. Highly recommended if you like high ceilings and a bit of space around you while enjoying your food.","Sevinc O. • Janvier 23, 2017",https://fr.foursquare.com/sevinco9006560,Sevinc O.
Abbey Theatre,https://fr.foursquare.com/v/abbey-theatre/4ade0f17f964a520177121e3,https://fastly.4sqi.net/img/general/300x300/10825876_dVF4OeNlQLpf2_EXIAMh5UYm11c6jReLskgrvqyS3LU.jpg,8.6,186,Théâtre,,"26 Lwr Abbey St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5806681-IIXLK0SWOHCA13V1.jpg,"Will S. • Juillet 10, 2016
Nice premises, small theatre with very intimate stages, perfect to feel every line of the play and to see the great acting from IP close!","Will S. • Juillet 10, 2016",https://fr.foursquare.com/kutoyx,Will S.
The Celt,https://fr.foursquare.com/v/the-celt/4b42285df964a520cfcd25e3,https://fastly.4sqi.net/img/general/300x300/17580367_fiatJGmtSvu9omp_Hv8k2XvaLRMU_pI1o5-XzMBlHL8.jpg,8.6,187,Pub,€€€€,"81 Talbot St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4DQLTAZB0HO3BEKZ.jpg,"Massimiliano • Mai 12, 2013
good food, music and beers! crowdy and with a real irish mood!","Massimiliano • Mai 12, 2013",https://fr.foursquare.com/ods78,Massimiliano
Forbidden Planet,https://fr.foursquare.com/v/forbidden-planet/4af9edbaf964a520561522e3,https://fastly.4sqi.net/img/general/300x300/8348056_q8PZIy_VzsBBs1qB5WRmlscBVZ5lX63Ax94ECzUsvHU.jpg,8.6,188,Magasin de bandes dessinées,,"5-6 Crampton Quay, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/420887221_-ndzShbW_mVZE3YGM3aSwCNOdG7ektgW-UCKJsz85gTimeeTQWAhc_-etIomYjvdaBMDE_6rz.jpg,"Noura S. • Juin 17, 2017
This is where you'll find the rare comics you've spent forever looking for. Also has a good variety of vinyl character collection 👍🏻","Noura S. • Juin 17, 2017",https://fr.foursquare.com/nouras5117096,Noura S.
The Westin Dublin,https://fr.foursquare.com/v/the-westin-dublin/4ade0eebf964a5206d7021e3,https://fastly.4sqi.net/img/general/300x300/12075878_xpI-Tw_EAfKp4OkYEccCXEyfKXgQSsVixtn3FwfekPk.jpg,8.6,189,Hôtel,,"Westmoreland St (at College St), Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13917423-ROYI0KQ3FFXATBII.jpg,"ᴡ C. • Août 27, 2016
Pratique pour organiser des séminaires mais pas très bien situé dans Dublin","ᴡ C. • Août 27, 2016",https://fr.foursquare.com/cruz_ruz,ᴡ C.
Project Arts Centre,https://fr.foursquare.com/v/project-arts-centre/4ade0f2ff964a520657121e3,https://fastly.4sqi.net/img/general/300x300/1756939_xKJqtWzFAAo3Gj_eqHPqjsnf60xuhBctfb4k7zvIgpo.jpg,8.6,190,Théâtre,,"39 E Essex St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/FDXUA20SJYBRDNVL.jpg,"EDR • Septembre 19, 2015
It often hosts avant-garde theatre shows, might not always work for all.","EDR • Septembre 19, 2015",https://fr.foursquare.com/edr8213342,EDR
The Bald Eagle,https://fr.foursquare.com/v/the-bald-eagle/5a440ab1002f4c20b3e1c701,https://fastly.4sqi.net/img/general/300x300/393432541_xkgz5GQsGKI0xnTwmqOA6PTm1ryRuq5hV-GxllhgcuA.jpg,8.6,191,Gastro-pub,€€€€,"http://thebaldeagle.ie, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/490071505_dhikkHDA_X09RteqRCQWxTLwxJ44MUH9PW85H0xOp0CDtWNQ1bwsPCpnpHk44mcpBuYmEbFWl.jpg,"Annmarie W. • Juin 30, 2018
Decor fab. Lovely clientele great great food and drinks","Annmarie W. • Juin 30, 2018",https://fr.foursquare.com/annmariw1590319,Annmarie W.
Griffith Park,https://fr.foursquare.com/v/griffith-park/4bd1c0e29854d13a6118fa4d,https://fastly.4sqi.net/img/general/300x300/67803894_U1bpO4V0vj1TLSLTvkUgXAAQOz770883RupDdOthjAg.jpg,8.6,192,Parc,,"Botanic Ave, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/0SEAGJSX3EVE215Q.jpg,"Claire T. • Mai 3, 2010
Good playground for kids and nice views over Dublin from the top of the hill.","Claire T. • Mai 3, 2010",https://fr.foursquare.com/cturv,Claire T.
The Bank,https://fr.foursquare.com/v/the-bank/4af31d6df964a520ccea21e3,https://fastly.4sqi.net/img/general/300x300/41902903_Pl6vKmFbs72D6I7lBwrtHqU85XI70vGfm-6e56UM8OY.jpg,8.6,193,Restaurant,€€€€,"20 College Green, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/71845069-G0MVP3O4SIW5WWLT.jpg,"Benoit M. • Septembre 11, 2014
Le cadre est splendide","Benoit M. • Septembre 11, 2014",https://fr.foursquare.com/marchaisbenoit,Benoit M.
Kehoe's,https://fr.foursquare.com/v/kehoes/4bd42c04046076b027707771,https://fastly.4sqi.net/img/general/300x300/1630406_dHrRMToZQOCVUpdGIEqJgeRGzYlNRNjYI8AtPN4Qico.jpg,8.6,194,Pub,€€€€,"9 South Anne St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/492022202_aJS3bsM0_UQUq7zOSxhl0Iw0hNLbcdP5hpIGEl0qkDiWshoVrRYwu0WfbecFdEqFxOaDc7BGc.jpg,"Merve U. • Septembre 12, 2021
Absoluteeely lovely staff, best pints, good prices 🍻🇮🇪","Merve U. • Septembre 12, 2021",https://fr.foursquare.com/merveu9743150,Merve U.
Taphouse,https://fr.foursquare.com/v/taphouse/5261abaa11d26dac0b1e181d,https://fastly.4sqi.net/img/general/300x300/721663_ZI-3de2-SnPC3jVBlTcDsPjqb4utzw_MQLsTSDcSI5w.jpg,8.6,195,Bar à bières,€€€€,"60 Ranelagh, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/0XPI310ZFE4ZQBLP.jpg,"Neil • Janvier 19, 2014
Great sliders and craft beers. Nom!","Neil • Janvier 19, 2014",https://fr.foursquare.com/neil4216898,Neil
Cirillo's,https://fr.foursquare.com/v/cirillos/57338e54498e8afca1fa859a,https://fastly.4sqi.net/img/general/300x300/58749_Hcqrjz7aOwGd1RL1IhS3qNkP23Gm5Clbp51RAoF4DVQ.jpg,8.6,196,Italien,€€€€,"140 Baggot St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/58749_QsOAtD5N_W29_fNjSF5272UP8NTbnnRHoNh4o91wAa9EnHt2V_uNtUnXi_m9MBSWoqnTJ5ieh.jpg,"Kim P. • Juin 15, 2016
Proper Neapolitan-style pizza. Really affordable, adorable space - perfect for dates!","Kim P. • Juin 15, 2016",https://fr.foursquare.com/kim617,Kim P.
Grove Road,https://fr.foursquare.com/v/grove-road/5364e0e5498e91ce7e72741b,https://fastly.4sqi.net/img/general/300x300/517967168_kGVhcUjHACtHLWghFGaFFTMmpItVgablaFqHL7iT8lg.jpg,8.6,197,Café,€€€€,"1 Lower Rathmines Rd, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/191899341-3NPCCKTX4SCBCI3Y.jpg,"Conor O. • Septembre 2, 2017
Great coffee, smashed avocado and (a rarity in Ireland) they know how to make a proper chocolatey hot chocolate.","Conor O. • Septembre 2, 2017",https://fr.foursquare.com/conorodowd,Conor O.
Delahunt,https://fr.foursquare.com/v/delahunt/547a20d8498e21a5edf93318,https://fastly.4sqi.net/img/general/300x300/24549753_wG4YyDRtOALnAFKbJgPu1ipu7gKcWKcu5_AVFdASfmE.jpg,8.6,198,Restaurant,,"39 Camden St Lwr (Saint Kevin's), Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/164328124-CDSUGGL33LXOMM3W.jpg,"R. S. • Mai 7, 2019
Excellent 3-course dinner menu (for 40 euro only) with well executed dishes. Rustic atmosphere and friendly service","R. S. • Mai 7, 2019",https://fr.foursquare.com/r.s7790311,R. S.
Ladurée,https://fr.foursquare.com/v/ladur%C3%A9e/4f59ec2fe4b04edd0bc64a4e,https://fastly.4sqi.net/img/general/300x300/53903807_jUkLPe9kDGcHdMzngjmb5zdMI2ftv7-mdYw8GzEbgug.jpg,8.6,199,Pâtisserie,,"1-3 S William St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/481954619_LeYlISgP_cRg0aSxltCLnBYcDWz_S3e9zBuOA8Iw8OWCLnITm8AvXNI0UknaUT_hQ5EobAzyf.jpg,"farah s. • Mars 4, 2018
Best spot in dublin for macaroons & coffee! makes you feel like you're in gossip girl lol","farah s. • Mars 4, 2018",https://fr.foursquare.com/farahs7022710,farah s.
Peadar Kearney's,https://fr.foursquare.com/v/peadar-kearneys/4ade0f0df964a520f67021e3,https://fastly.4sqi.net/img/general/300x300/87121_s6gwBh1e5crZKLMNLKMOV39dS4tEWTwL9cWegM1gKK4.jpg,8.6,200,Pub,€€€€,"64 Dame St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YBZPIOKRRZIEHZH3.jpg,"Paige K. • Mars 19, 2013
Freaking awesome. Paddy, nick and Dominick are amazing. Do not miss this place.","Paige K. • Mars 19, 2013",https://fr.foursquare.com/paigek8613335,Paige K.
LUSH Fresh Handmade Cosmetics,https://fr.foursquare.com/v/lush-fresh-handmade-cosmetics/4b531531f964a520798e27e3,https://fastly.4sqi.net/img/general/300x300/43978871_4pF0rUy4xBzgQS2i0Wu2OHKaQhunfmvHZC9to_tg6oU.jpg,8.6,201,Cosmétiques,,"116 Grafton Street, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/Z1D3GMSFLV4QEPOJ.jpg,"Leanne W. • Décembre 30, 2011
Best shop in Dublin! Picked up €50 worth of goodies at their Crimbo sales - all worth +€100!","Leanne W. • Décembre 30, 2011",https://fr.foursquare.com/leannewoodfull,Leanne W.
National Gallery of Ireland,https://fr.foursquare.com/v/national-gallery-of-ireland/4ade0f27f964a520477121e3,https://fastly.4sqi.net/img/general/300x300/467663061_bnTICvdWSTxK1BGNlw6DLwOvZeSMUbTUqsb84Czcols.jpg,8.6,202,Musée d'art,,"Merrion Sq W, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87664-N0DCXWGVTAXR1Q1S.jpg,"Romain D. • Octobre 19, 2012
La plupart des salles etaient fernées aujourdhui mais l'entrée était gratuite et il y a quelques très belles oeuvres.","Romain D. • Octobre 19, 2012",https://fr.foursquare.com/romaind,Romain D.
Bar 1661,https://fr.foursquare.com/v/bar-1661/5cc4b51c04d1ae002c46c88d,https://fastly.4sqi.net/img/general/300x300/1360471_599j0Ra14qtHP8SuGnSCVuJA-BsH9khxjuJioNmM-HE.jpg,8.6,203,Cocktail,€€€€,"1-5 Green St, Rotunda, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2830899-TARGY21EXAK3MFFV.jpg,"Kartik N. • Mai 13
Definitely a seen and be seen kinda spot. They know their cocktails. Reservations are a must. Noisy and vivacious interior.",Kartik N. • Mai 13,https://fr.foursquare.com/kartikeh,Kartik N.
Foodgame,https://fr.foursquare.com/v/foodgame/4caae656f47ea143fdd48621,https://fastly.4sqi.net/img/general/300x300/55586038__WdGmE3IyjxaSa8ADJ10dT9wmC0z8bqxa1ecVA72s-Y.jpg,8.6,204,Café,€€€€,"10 S Lotts Rd, South Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/M5C5DYUTTKFLZNUW.jpg,"Eoghan H. • Août 9, 2013
Decent pulled pork sambo, nice vibe and great staff. Also: good value. Like.","Eoghan H. • Août 9, 2013",https://fr.foursquare.com/eoghanhayes,Eoghan H.
Industry & Co.,https://fr.foursquare.com/v/industry--co/52c572a0498e003865c5a21d,https://fastly.4sqi.net/img/general/300x300/466615938_Oa23H-n9Ikn9VHJ-1Wkr7qeIoxFgNZmqw3OdkImm5o8.jpg,8.6,205,Magasin d'ameublement et de décoration intérieure,,"Drury St, Dublin City",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/279126_25FK2MjH_eShznDMsYBRQTHDepMEJSOzwZLdCdrXqXycrVf6a6guc2q-VE68_y5W0iIII_N4N.jpg,"Thibault L. • Avril 30, 2018
Industry is pricey as hell. Nevertheless, it is one of my favorite stores in Dublin. An amazing selection of items to decorate one's home!","Thibault L. • Avril 30, 2018",https://fr.foursquare.com/itibz,Thibault L.
Umi Falafel,https://fr.foursquare.com/v/umi-falafel/57c1a724498e34ec25fb458d,https://fastly.4sqi.net/img/general/300x300/41817446_NVQJCELXe7CNXFOewdRqZ4vTQoxGLbzrpj-CTAq6Gto.jpg,8.5,206,Falafel,€€€€,"180 Rathmines Road Lower, Rathmines",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JVHKRD4LJFHG5PEM.jpg,"Roberto Y. • Septembre 17, 2016
Palestinian falafel is the best! Also the lentil soup is pretty rich (highly recommended in Winter)","Roberto Y. • Septembre 17, 2016",https://fr.foursquare.com/robertoy3938983,Roberto Y.
Old City Area,https://fr.foursquare.com/v/old-city-area/4ade0f24f964a520387121e3,https://fastly.4sqi.net/img/general/300x300/24436154_xW7CtjbS_zw3mtKIbZfkgj5wl6vZVgWIlFOv2und_y0.jpg,8.5,207,Site historique et protégé,,"Between Parliament St. & Fishamble St., Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5079223-QA5AMTAN33DTCNDF.jpg,"Damien H. • Décembre 11, 2010
The bakery cafe, best bread in Dublin","Damien H. • Décembre 11, 2010",https://fr.foursquare.com/damienh7868862,Damien H.
Ranelagh Gardens,https://fr.foursquare.com/v/ranelagh-gardens/4bc9e52dfb84c9b605d41b3e,https://fastly.4sqi.net/img/general/300x300/3779061_7v7q40RcAal7_amH24f-6Zmjjg8EF49G4fL9vTrX7i8.jpg,8.5,208,Parc,,"Ranelagh, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RGCBUYULEB1NPURJ.jpg,"Aline B. • Juin 7, 2013
Best and most peaceful park in town!","Aline B. • Juin 7, 2013",https://fr.foursquare.com/alineballestero,Aline B.
Bear MRKT,https://fr.foursquare.com/v/bear-mrkt/585a6bb3424f934966ba4264,https://fastly.4sqi.net/img/general/300x300/301737_OiWzOxuUF9iS071jr5tN6B72jXAiIkp6JVCy7J8_Evw.jpg,8.5,209,Coffee Shop,€€€€,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/462329258_0KEYOc-D_rAAjFVpuI8whB9zTC9y3Mq1FJeVcjjqGr3YikfbUwE4np3uLMZSSJam-3nSuKKTO.jpg,"dan cristian p. • Septembre 13, 2018
love the place. good 3rd wave coffee, but there’s sonething about the place that I really enjoyed, can’t name it though. 9/10","dan cristian p. • Septembre 13, 2018",https://fr.foursquare.com/dancrisp5518267,dan cristian p.
Celtic Whiskey Shop,https://fr.foursquare.com/v/celtic-whiskey-shop/4ade0f6df964a5206f7221e3,https://fastly.4sqi.net/img/general/300x300/79167470_A8JSEWrUbSUSTvvESuInF_SQsmbKi55NPqmcX4Q55j0.jpg,8.5,210,Magasin de spiritueux,,"27-28 Dawson St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/111628412-V1EKVUW415BFZ2QL.jpg,"WhatToDo D. • Janvier 10, 2015
Great selection of Whiskeys. Give the staff your price range and ask for a recommendation.","WhatToDo D. • Janvier 10, 2015",https://fr.foursquare.com/whattododublin,WhatToDo D.
Farmer Browns,https://fr.foursquare.com/v/farmer-browns/570912d6498e4c3d4726cfa5,https://fastly.4sqi.net/img/general/300x300/11119352_DCyymSjbsaJ-F_-cbzjlLb9cPXbUsyXYQudr9gxAueg.jpg,8.5,211,Restaurant,,170 Rathmines Rd Lower,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/14307293-S51WFO3HHFOB0OVY.jpg,"Wen Hao T. • Juin 5, 2017
The foods is good. Try their farmer burger...it's so delicious! The waitress from the America is so friendly! Definitely a good place to go!","Wen Hao T. • Juin 5, 2017",https://fr.foursquare.com/wenhaot3137538,Wen Hao T.
The Dean Hotel,https://fr.foursquare.com/v/the-dean-hotel/546e5d4d498eeca6e6b2cb63,https://fastly.4sqi.net/img/general/300x300/2823417_qyO5CuLZuXgbY8Q2r-aVbn48BSdeQvXAFNeBK6ow3Po.jpg,8.5,212,Hôtel,,"Harcourt St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88245871-BFBKXHEFXI30MZRH.jpg,"Nöra L. • Janvier 7, 2015
The pub of the Dean is a very classy place, with classy people. Nice music and cocktails. The terrace bar on the 5th floor is worth a visit. Coming back for sure!","Nöra L. • Janvier 7, 2015",https://fr.foursquare.com/noral5139137,Nöra L.
Taste!,https://fr.foursquare.com/v/taste/4b62ed51f964a52038592ae3,https://fastly.4sqi.net/img/general/300x300/92290_QYQ0QmOEXmvL3yaWYBDfgkcItg1pomg17Upt2g7Seoo.jpg,8.5,213,Café,€€€€,"39-40 William St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5388290_NCjTvDOx_5o8m5dYA72P6qZtescMR7OX55ujs_E1xqgUiovmyiVLzC6VDPpfX8gyJTx9Jq0nZ.jpg,"Stephen • Septembre 11, 2014
Very friendly staff with excellent choice a quality food. I enjoyed a lemon slice and my favourite Suci green tea here.","Stephen • Septembre 11, 2014",https://fr.foursquare.com/stephen9301930,Stephen
East Road Neighbourhood Cafe,https://fr.foursquare.com/v/east-road-neighbourhood-cafe/5bc9d19ba35f460030e4e7f7,https://fastly.4sqi.net/img/general/300x300/5113427_02kxzB8HcpgDReeeu51gs4Q2h-UcNprfn5u6aozUPZU.jpg,8.5,214,Café,€€€€,"East Road, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3NL32JMGQCLJNFKB.jpg,"Leo🐢 • Novembre 16, 2019
Very cozy, amazing breakfast burrito (hint: you can ask to make it with salmon instead of ham)","Leo🐢 • Novembre 16, 2019",https://fr.foursquare.com/user6554360,Leo🐢
MVP,https://fr.foursquare.com/v/mvp/53d2cee6498e2d6262f9ad3d,https://fastly.4sqi.net/img/general/300x300/1099625_Ntiq9IcGfzwmztzU2YbZTpjEQ9_2R1qSuOKqnwrAPc4.jpg,8.5,215,Pub,€€€€,"Clanbrassil St Uppr, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JPTSUBP1OK1L5O42.jpg,"Christian H. • Octobre 28, 2017
Dog friendly, cozy environment, amazing jaked potatoes","Christian H. • Octobre 28, 2017",https://fr.foursquare.com/punfild,Christian H.
Smock Alley Theatre,https://fr.foursquare.com/v/smock-alley-theatre/4b0aa79ff964a520082623e3,https://fastly.4sqi.net/img/general/300x300/204920466_5e-YPNQQ46tR3Z8ZAm7wll9H231liR6c1tgsGtxKr2o.jpg,8.5,216,Théâtre,,"Exchange St Lwr, Temple Bar, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Meg • Juin 11, 2018
Smock Alley is a beautiful theatre with a dining hall venue attached. The theatre usually runs homegrown talent and always has an array of shows running. Definitely a great thing to do in Dublin!","Meg • Juin 11, 2018",https://fr.foursquare.com/meg2606227,Meg
El Grito Mexican Taqueria,https://fr.foursquare.com/v/el-grito-mexican-taqueria/5c7ecd03da2e00002c486549,https://fastly.4sqi.net/img/general/300x300/1375052401_Yude0UnsdtIknUAm3wSVmNOu9ASPx3kw_FDGY5VaxGc.jpg,8.5,217,Mexicaine,€€€€,"20 Mountjoy Square East,, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/97236-454KUXDDU2AWUZHK.jpg,"Will C. • Juin 16, 2019
Al pastor is to die for. Tortillas are so good. The Horchata was also great. We're from Arizona so we know good Mexican food and this is a gem.","Will C. • Juin 16, 2019",https://fr.foursquare.com/itswillcurran,Will C.
Offbeat Donut Co,https://fr.foursquare.com/v/offbeat-donut-co/587cfeace612f226c8a3bc1c,https://fastly.4sqi.net/img/general/300x300/10340935_Ab4rYYw8hiY3QcqBRE5vaDotNEImZF9BfXLYW7eCvDk.jpg,8.4,218,Donuts,€€€€,Dublin,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/104349_pTBYu9Bb_3tEfxe0d5FKvg-0lOCUjlSeX1IM4s8qielqGWzz3Wo71iOQavVYSRZvkP0E0pXfe.jpg,"Victoria P. • Mars 13, 2019
Addictive! Love the unicorn donuts and the lemon merengue.","Victoria P. • Mars 13, 2019",https://fr.foursquare.com/vprocunier,Victoria P.
Herbstreet,https://fr.foursquare.com/v/herbstreet/4af2d5a7f964a520abe821e3,https://fastly.4sqi.net/img/general/300x300/39523212_zmLlvWZ3c8TUkZzqKrAJhzdJjc_wQVEy0EHSjP5GbUY.jpg,8.4,219,Petit déjeuner,€€€€,"9 Hanover Quay (btwn Forbes St & Asgard Rd), Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13917423-ROYI0KQ3FFXATBII.jpg,"ᴡ C. • Juillet 7, 2015
Parfait pour le déjeuner dans le nouveau quartier d'affaire de Dublin. Très bons burgers, quiches et salades","ᴡ C. • Juillet 7, 2015",https://fr.foursquare.com/cruz_ruz,ᴡ C.
Adventure Rooms Dublin,https://fr.foursquare.com/v/adventure-rooms-dublin/562fd936498e0756728ec9b8,https://fastly.4sqi.net/img/general/300x300/47140403_f9gadoueQBO2Pt2beBda6bvOqs4ymZo7yMhvAiS4QIM.jpg,8.4,220,Escape game,,"6-7 Little Britain St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/742389-UFWIKELZCMCUO4KM.jpg,"Cian M. • Novembre 1, 2015
Great fun for a small group - a great way to spend an hour, especially if you grew up with shows like The Crystal Maze.","Cian M. • Novembre 1, 2015",https://fr.foursquare.com/cianm1358035,Cian M.
