Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Bergþórugata 21, Reykjavik",https://fastly.4sqi.net/img/general/300x300/23370295_nd85kHhzic3DQ-mwgQCNvZpFbPPWFnI4BLfjFs2MSwE.jpg,7.6,173,https://fr.foursquare.com/v/vitabar/4b0939f5f964a520d21423e3,Vitabar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YRO0FHSSEJPQQJS4.jpg,"Andrea A. • Avril 8, 2015
The blue cheese burger ( gleymèrei) is the best. A cute little no fuss bar tucked away from the main street with good ""pub grub""","Andrea A. • Avril 8, 2015",https://fr.foursquare.com/andrearikhards,Andrea A.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/27115099_snMjvdSBhYTN0vAWNtXIQI7Wy2L8Fib9z8AWU1Nj_rY.jpg,7.6,174,https://fr.foursquare.com/v/erlu%C3%ADs/4ddd18ccae60d6fc159b58fb,Erlu-Ís,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/U50KVCCRILJVZN1R.jpg,"Stefán L. • Septembre 19, 2012
Bananaísinn er fáránlega góður ! Smakkið hann !","Stefán L. • Septembre 19, 2012",https://fr.foursquare.com/stefanlarusson,Stefán L.
"Gnodavogur, Reykjavik",https://fastly.4sqi.net/img/general/300x300/32397544_Cv_G6VXdwRoNvGSVNoGqzrBGLaRSNXAkcPQBMLdFeWo.jpg,7.6,175,https://fr.foursquare.com/v/fiskb%C3%BAdin-hafberg/4d25b3ea10a7721e643f1704,Fiskbúdin Hafberg,Marché aux poissons,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/QOLI0FONAGRK5QL5.jpg,"Gardar J. • Février 1, 2019
Best fish store in town","Gardar J. • Février 1, 2019",https://fr.foursquare.com/gardarj9446782,Gardar J.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/586154_f5kOFklD2JJ0YQ096ZIRKGVLD8RA9m4URCyzQi7jNGI.jpg,7.6,176,https://fr.foursquare.com/v/duck--rose/5ecac48ba823280008b87095,Duck & Rose,Française,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/18608_GbjtB2XD_gP81ekwB_zwnU0-QOVxpsjwQ4fk1EQ8w_VIDOpLwYyJsDImk0tv0BrBpQX7vCe58,"Frederic B. • Septembre 8, 2021
Get all the duck dishes!","Frederic B. • Septembre 8, 2021",https://fr.foursquare.com/fbartho,Frederic B.
,https://fastly.4sqi.net/img/general/300x300/30002290_USayl_RsOrTqdQL-6ADTP6HFppfiVCP2Ri6Juyyh8rY.jpg,7.6,177,https://fr.foursquare.com/v/kr%C3%BAska/4d0129962685a35d68becc90,Krúska,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YRO0FHSSEJPQQJS4.jpg,"Andrea A. • Mars 7, 2017
Good food but service could be better","Andrea A. • Mars 7, 2017",https://fr.foursquare.com/andrearikhards,Andrea A.
"Bragagata 38a (Freyjugata), Reykjavik",https://fastly.4sqi.net/img/general/300x300/12177977_HcrE0kSJS55gWrXAa4z773RweZH7SYsa7Yhu2__IpHY.jpg,7.6,178,https://fr.foursquare.com/v/eldsmi%C3%B0jan/4b0588adf964a520bbd322e3,Eldsmiðjan,Pizza,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/78259400-A2IAGIKCIRFFC34P.jpg,"Muriel V. • Septembre 11, 2014
Delicious thin crust pizza! Sit down and order. I recommend the quattro stagioni. The medium pizza was cheap and enough for two people.","Muriel V. • Septembre 11, 2014",https://fr.foursquare.com/murielv7322985,Muriel V.
"Hverfisgata 45, Reykjavik",https://fastly.4sqi.net/img/general/300x300/1202617_DK_9iZb1hjsBw_O041TMYpQfQO8yT6r9HM_bq114nlE.jpg,7.6,179,https://fr.foursquare.com/v/reykjavik-residence-hotel/4e39eb9852b1b09cb67d8905,Reykjavik Residence Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/WXU5LLPMPOH05UPU.jpg,"Yrsa M. • Octobre 22, 2011
Lovely and cosy rooms,nice atmosphere and staff! In the middle of the center, close to everything!","Yrsa M. • Octobre 22, 2011",https://fr.foursquare.com/yrsarut,Yrsa M.
"Bankastræti, Reykjavik",https://fastly.4sqi.net/img/general/300x300/526317290_0GHWT1Fp0U82qgMRGTDdf2pd8KnWxlB6i_8ysefQb9w.jpg,7.6,180,https://fr.foursquare.com/v/session-craft-bar/5afeffa6345cbe002c7381d6,Session Craft Bar,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/VQJFZWJ3RAUHOORJ.jpg,"Ásmundur S. • Août 14, 2019
The house beers are great and on happy hour. Really good Icelandic Craft Beer.","Ásmundur S. • Août 14, 2019",https://fr.foursquare.com/asmundus8411797,Ásmundur S.
"Reykjavik Airport, Reykjavik",https://fastly.4sqi.net/img/general/300x300/141629341_iDEe9SxQXb3HMfhsXYMATFt8QCyqNhVSNc7u2G531x8.jpg,7.6,181,https://fr.foursquare.com/v/birk-flight-services-ltd/4e16b911ae60de5d28f544b6,BIRK Flight Services Ltd,Service dans l'aéroport,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TCJ4JDWIJPO5BLXN.jpg,"Roman S. • Juillet 28, 2013
Helicopter tour was greate! Views are wonderful.","Roman S. • Juillet 28, 2013",https://fr.foursquare.com/romans8763327,Roman S.
"Bergstaðastræti 10A, Reykjavik",https://fastly.4sqi.net/img/general/300x300/11792724_v5aspUuxzpQSF5nRg5Oolm42khsTWFMXf7aVFhYVc5E.jpg,7.6,182,https://fr.foursquare.com/v/kattakaffih%C3%BAsi%C3%B0/5a9807eca5a3156b15de29d1,Kattakaffihúsið,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/96016035-W1U3A0D5K1XSOIHH.jpg,"Mishka • Août 13, 2018
Good coffee and cookies, very cozy and cute atmosphere, and 5 sweet cats :)","Mishka • Août 13, 2018",https://fr.foursquare.com/nynewe,Mishka
"Skólavörðustígur 3a, Reykjavik",https://fastly.4sqi.net/img/general/300x300/3743599_erwPIeAYtND8Pb_rlxEW7mmdQftENHNpEAX1I7foqVw.jpg,7.5,183,https://fr.foursquare.com/v/mokkakaffi/4b0588acf964a5206cd322e3,Mokka-Kaffi,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/23991751_IPATBant_1viYh7xNQLUhTriGNBLPlBAJkii_u0qJ5iimXl8nsXid5qtl5D_lIdT-xMADSzo-.jpg,"Meg L. • Août 25, 2014
Get coffee from Reykjavik Roasters first, come here for the delicious waffles afterwards!","Meg L. • Août 25, 2014",https://fr.foursquare.com/darngooood,Meg L.
"Nauthólsvegi 106, Reykajvík",https://fastly.4sqi.net/img/general/300x300/1373953186_h96MVX5vLgy0uHK2rwFrGvdxgvgaSVw4ln9jYMRjiXM.jpg,7.5,184,https://fr.foursquare.com/v/nauth%C3%B3ll/4b9a7acdf964a5201db935e3,Nauthóll,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SEWTZ3GSMLIKQZFQ.jpg,"Like A Local Guide • Novembre 1, 2013
The food is great and the location by the seaside offers scenic views, especially during sunset. After a good meal, you can have a romantic walk on the nearby beach. PS! Try the fish soup!","Like A Local Guide • Novembre 1, 2013",https://fr.foursquare.com/likealoc6679699,Like A Local Guide
"Laugarási, Reykjavik",https://fastly.4sqi.net/img/general/300x300/117762_IIID_lMQH0sBFkIUrqC6kIRaU4tKwrn9ejg0kNR7fRA.jpg,7.5,185,https://fr.foursquare.com/v/laugar%C3%A1sb%C3%AD%C3%B3/4b22e99df964a520385024e3,Laugarásbíó,Cinéma,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JKCSETQKJG32EZ12.jpg,"Maggi • Septembre 2, 2020
AXL screen is the best one in the country!","Maggi • Septembre 2, 2020",https://fr.foursquare.com/maggi6676460,Maggi
"Skútuvogur 2, Reykjavík",https://fastly.4sqi.net/img/general/300x300/5697123_Sy_Nkqh9X7RBc5I8UHhi8BzWzZ9ExklBbkpWr6EjFd4.jpg,7.5,186,https://fr.foursquare.com/v/v%C3%ADnb%C3%BA%C3%B0in/4e4fe1628877402b06c99368,Vínbúðin,Magasin de spiritueux,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/A03VQEQ0GEWKZDSS.jpg,"Helgi T. • Novembre 26, 2018
Great beer variety, best I've seen in town so far.","Helgi T. • Novembre 26, 2018",https://fr.foursquare.com/helgithor,Helgi T.
"Skipholti 11-13, Reykjavik",https://fastly.4sqi.net/img/general/300x300/926190_ewf80D73pJTSb3ISKm-ep-I73EPDDBiNGNT2mc31wF0.jpg,7.5,187,https://fr.foursquare.com/v/b%C3%B3nus-%C3%BEverholti/55d0a1fa498e32f4c4055aa6,Bónus Þverholti,Épicerie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/S5ZXJSEJDGEZOIX3.jpg,"Kaz M. • Novembre 4, 2015
Great range of fresh produce, generally better range than bonus on laugavegur","Kaz M. • Novembre 4, 2015",https://fr.foursquare.com/breakbeat,Kaz M.
"Flókagata 24, Reykjavik",https://fastly.4sqi.net/img/general/300x300/463659_30sI_vgwucYC5LEDuNZRsG3GfrItKI50i4VSohhL7bo.jpg,7.4,188,https://fr.foursquare.com/v/listasafn-reykjavikur--reykjavik-art-museum--kjarvalsstadir/4b93cf2af964a520c45234e3,Listasafn Reykjavikur / Reykjavik Art Museum - Kjarvalsstadir,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2091124_IjInjMIL_bmBNYiWzW6OQYecs7iYw35nDl78LsSQRxdjpag0UFY7RRq_OuLZ6xEY3aeLQ4qom.jpg,"Stephanie • Décembre 30, 2016
Small but worthy, admission from hafnarhus is good here, too and the installations are well put together.","Stephanie • Décembre 30, 2016",https://fr.foursquare.com/strawberrywish,Stephanie
"Bíldshöfði 5a, Reykjavik",https://fastly.4sqi.net/img/general/300x300/74143242_4-qxP_kzh0V6BvkUWh3VtIXX7GE_oFux0FOJLG4t7wU.jpg,7.2,189,https://fr.foursquare.com/v/hl%C3%B6llab%C3%A1tar/4c8b72f9770fb60c88d7dbc3,Hlöllabátar,Sandwicherie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/407327467_1ApyBzRS_RTX_5LedGvkyCaXhPikDLyHxp5H4OdU1S0Gz_icsZ9xzWhvoNWvdQpwoDJpAJqIX.jpg,"Ragnar R. • Octobre 25, 2018
Hlöllabomban er mjög góð.","Ragnar R. • Octobre 25, 2018",https://fr.foursquare.com/ragnarr4615479,Ragnar R.
"Sundlaugavegur 34, Reykjavik",https://fastly.4sqi.net/img/general/300x300/23556483_UxMP1ISgs_ypsS0vlpEeBmd8dP5ouoRY3OebkAZx2FM.jpg,7.1,190,https://fr.foursquare.com/v/reykjav%C3%ADk-city-hostel/4cb9f0ff90c9a143700e8bd6,Reykjavík City Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RET55OTDLMKRYMOB.jpg,"Hannah P. • Décembre 30, 2012
Not centrally located, but very accessible by the city bus network. Clean, comfortable, friendly staff, and right next to a beautiful park! I stayed here for a week last October/November and loved it.","Hannah P. • Décembre 30, 2012",https://fr.foursquare.com/hannahp7521785,Hannah P.
,,,,,,,,,,,,,
