Titre,Lien_du_titre,image,note,venueindex,catégorie,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
The Dorchester,https://fr.foursquare.com/v/the-dorchester/4c08442c7e3fc9287618f082,https://fastly.4sqi.net/img/general/300x300/13843077_zWU4NrZhnn7n84gDMLA5Nhga1BSU15RLMxyuvavkojU.jpg,9.2,196,Hôtel,"53 Park Ln (Deanery St), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/29896326-NG0QVPVH4KY3Z5PO,"Vincent B. • Février 3, 2015
🍃 “#Iconic Hotel” 🐾🐩","Vincent B. • Février 3, 2015",https://fr.foursquare.com/ceobillionaire,Vincent B.
Novikov,https://fr.foursquare.com/v/novikov/4e805fb2dab41c952c505ffc,https://fastly.4sqi.net/img/general/300x300/560641396_LiljMnfEm_nZFPKL1GoG2xPyI5JPWMyk32vKzMUO61s.jpg,9.2,197,Asiatique,"50a Berkeley St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SB3UC4K45VIOEXHA.jpg,"Johan D. • Août 7, 2014
Italien et japonais 2 étages 2 cuisine de très grande qualite","Johan D. • Août 7, 2014",https://fr.foursquare.com/yoderderian,Johan D.
Waterlow Park,https://fr.foursquare.com/v/waterlow-park/4bcf3f7e9854d13accadf54d,https://fastly.4sqi.net/img/general/300x300/67934583_dtP36JRF90U7YYne3LItHLGwHfkeJe4n4R2TXnqlPpE.jpg,9.2,198,Parc,"Swain's Ln, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/453512612_aaA8jVST_bjNKJtlapsWQ3Qnva6LQ_H9iPi1u_aKr0DL96VwZbAYsCRXsKjwbZvQLwTlZ9hJU.jpg,"Andrew K. • Avril 20, 2019
A beautiful park with well kept lawns,tennis courts and plenty of benches to sit and take it all in !","Andrew K. • Avril 20, 2019",https://fr.foursquare.com/andrewk1753132,Andrew K.
Coal Drops Yard,https://fr.foursquare.com/v/coal-drops-yard/571897f5498e9ddf8fd2bcd4,https://fastly.4sqi.net/img/general/300x300/6118389_H_Mg5ukenxh5h1eTDgy9KDP1ezbU0H0b_th4x6ur_7Q.jpg,9.2,199,Zone commerçante,"Stable St, King's Cross",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SK55YTIGD1KT1Q24.jpg,"Trave77er • Novembre 26, 2022
A great new redeveloped part of the city. A nice spot to browse independent shops and eateries, less than 5mins walk from King's Cross & St Pancras. Some of the prices are a bit eye-watering though!","Trave77er • Novembre 26, 2022",https://fr.foursquare.com/orbit_ing,Trave77er
East London Liquor Company,https://fr.foursquare.com/v/east-london-liquor-company/53713a7d11d263adba282dc5,https://fastly.4sqi.net/img/general/300x300/57207_FNkxMEiCZ8tQSsklMH4QrvaKGWbtqjzW5tMEwDY4MyI.jpg,9.2,200,Cocktail,"221 Grove Road (Bow Wharf), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1189988_6tlsrb1L_z7TIGGjWCitJ1Q0ysZd3uPNFS_-KuAFyDXkpjwwwAocyeg7q4ZqeCQ50SzUYQFjb.jpg,"Glenn T. • Juin 23, 2016
The no.2 batch gin is amazing! Get it as a gin & tonic with fresh sage or thyme - you will NOT regret it!","Glenn T. • Juin 23, 2016",https://fr.foursquare.com/glennthorsen,Glenn T.
Sea Containers London,https://fr.foursquare.com/v/sea-containers-london/5418605b498e431f31f3e85b,https://fastly.4sqi.net/img/general/300x300/3773816_iKmBaRSMtRsAlImAmQU9EZH2l0FRQprfuboPVTdeaTE.jpg,9.2,201,Hôtel,"20 Upper Ground, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/19341398-PYLNHCNP4MVLLAFT.jpg,"Niamh B. • Mai 10, 2016
Great location. Big rooms and very good showers. Lots of beautiful people!","Niamh B. • Mai 10, 2016",https://fr.foursquare.com/niamhyb,Niamh B.
Diyarbakir Kitchen,https://fr.foursquare.com/v/diyarbakir-kitchen/548c5af2498e031a7db96e17,https://fastly.4sqi.net/img/general/300x300/572030704_6nskruDb7JFpFuIf3fTh6PLvS3rV_Evb15KXLwdYMd0.jpg,9.2,202,Turc,"52-53 Green Lanes, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/142529690-AUYJXBBFZTXWS2TF.jpg,"Anna S. • Février 12, 2022
They have great grills, big portions, and surprisingly lovely wine","Anna S. • Février 12, 2022",https://fr.foursquare.com/annas7354836,Anna S.
Dinings SW3,https://fr.foursquare.com/v/dinings-sw3/5943e79258002c27e6521758,https://fastly.4sqi.net/img/general/300x300/67322297_U8i8MQoI7t0Hn4uc0F9Jcc6Nlw0sDJGF0HlT-A6KKLU.jpg,9.2,203,Japonaise,"Lennox Gardens Mews (Walton St), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11221411_fAeHTTf9_asQUDV45k6U3zCruFhmPb4uf2zn_6FhoWDnZr5KHyhW6L9LTIh5a-xr99MS6mAX2.jpg,"Sonia S. • Novembre 26, 2017
Best tuna and scallop sashimi. Try chocolate fondant and ask for truffle ice cream","Sonia S. • Novembre 26, 2017",https://fr.foursquare.com/sonias6822345,Sonia S.
The Connaught Patisserie,https://fr.foursquare.com/v/the-connaught-patisserie/5f9ae3e37bedd9494d7bb53c,https://fastly.4sqi.net/img/general/300x300/1398407091_jovQmQBw67K-TzKhIqrNYTwim_wfjDMJEUDTkuA5H78.jpg,9.2,204,Pâtisserie,"16 Carlos Pl (Mount St), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1381850271_sg8NBu31_IIlzTUI844bSkiBTYHIeiCxEpGADAsuC5_QO8KXZz_Iuepb94wGbuz1rrIM7cgN5.jpg,"Ierax H. • Janvier 20, 2022
Outstanding flavours. Go for the fruit tarts, the signature Connaughty Hound and the Chestnut Mont Blanc. Great coffee too. Fancy neighbourhood. Close to the lovely Mount Street Gardens. A must.","Ierax H. • Janvier 20, 2022",https://fr.foursquare.com/ieraxh3527836,Ierax H.
Twickenham Green,https://fr.foursquare.com/v/twickenham-green/4aef4cd0f964a52060d721e3,https://fastly.4sqi.net/img/general/300x300/29109711_k8dWfEPcTaT0KmTQVcQy9riukqDAEw_dUmfiLh9SAJ4.jpg,9.2,205,Parc,"The Green, Twickenham",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RAQE5YKZNAH3GUOG.jpg,"Penny G. • Août 23, 2011
The best place to go to on a nice sunny day... Be careful of dog poo","Penny G. • Août 23, 2011",https://fr.foursquare.com/pennygrewal,Penny G.
Thames Path,https://fr.foursquare.com/v/thames-path/4bc88fbf8b7c9c74915938cf,https://fastly.4sqi.net/img/general/300x300/26504858_l5l_i_yiT3Wp7n-023uiwyVAZJwghE8traEGKwiNFGg.jpg,9.2,206,Chemin,"Lower Thames St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/465163887_0mMi9blV_Jwf8Dil4CpVonBmq8-BYbFwuGYJ8YgUaruOTtTLJ5Xnn-mVHvr9vfGFTTADkAr2b.jpg,"Anne C. • Janvier 12, 2018
Pour ceux qui aiment se balader sur les quais, le chemin piéton/vélo Thames Path fait 45km de long et s'étend sur les quais nord et sud de la Tamise. Se commence et s'arrête n'importe où.","Anne C. • Janvier 12, 2018",https://fr.foursquare.com/annec3025024,Anne C.
Ben's Cookies,https://fr.foursquare.com/v/bens-cookies/4f8e93fae4b0cb22879c6a25,https://fastly.4sqi.net/img/general/300x300/1360129178_SCcY_Cwv88XLCe6rIW6mdWPCjDUTrKLB5R9OzKNHEfA.jpg,9.2,207,Boulangerie,"139 Oxford St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PFOGFBSJFVZ1OUVD.jpg,"Marco S. • Août 6, 2014
That amazing dough taste! Especially if you are a fan of slightly uncooked! Recommended: white chocolate","Marco S. • Août 6, 2014",https://fr.foursquare.com/h1brd,Marco S.
Cathédrale Saint-Paul,https://fr.foursquare.com/v/st-pauls-cathedral/4ac518cef964a520f5a520e3,https://fastly.4sqi.net/img/general/300x300/16508115_6v6kZW7KKIH8eV4XkXSjBwviIQ0hlWmUCu-8oM-0e1U.jpg,9.2,208,Église,"St Paul's Church Yard, Londres",Enregistrer ,,,,,
St Christopher's Place,https://fr.foursquare.com/v/st-christophers-place/4c3763e093db0f4754b01f92,https://fastly.4sqi.net/img/general/300x300/19320695_POMIVpIPRFtcPzXSNMZvJBrdM8NOOLpO5DRvFwmi0-o.jpg,9.2,209,Rue / place piétonne,"St Christopher's Pl (at Barrett St), Marylebone",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/72514515_AdDioreO_MmGUk4M47N8IgMJBoHbkhUEvLwuyGiNKBVqtrVuJQ_hxR69YN9Ot29j12XaYihH2.jpg,"Mada • Décembre 13, 2022If shopping on Oxford Street, this vibrant side street is the perfect place to stop for a bite.  A huge range of choice for all taste buds.  Particularly gorgeous when the sun is shining.","Mada • Décembre 13, 2022",https://fr.foursquare.com/mada1726508,Mada
Southbank Centre Food Market,https://fr.foursquare.com/v/southbank-centre-food-market/502e722de4b01882f85160f3,https://fastly.4sqi.net/img/general/300x300/139366900_2ZGFvYbVm3MSkOgghtMeGnhj4QIwbEXtv4P94l--Mrg.jpg,9.2,210,Rassemblement de Street Food,"Southbank Centre Square (Belvedere Rd), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1125009-BHQ3Y5BJTO23HOVD.jpg,"susan p. • Avril 16, 2016
the italian stall has delicious hand made beef lasagne. really good!","susan p. • Avril 16, 2016",https://fr.foursquare.com/pm10,susan p.
Il Borro,https://fr.foursquare.com/v/il-borro/619c2245536fc80585ec213d,https://fastly.4sqi.net/img/general/300x300/552929970_5AwgRXvgOWXgT9d0FpCUzugOIwq3W29A-LKtxahv59M.jpg,9.2,211,Italien,"15 Berkeley St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/72514515_AdDioreO_MmGUk4M47N8IgMJBoHbkhUEvLwuyGiNKBVqtrVuJQ_hxR69YN9Ot29j12XaYihH2.jpg,"Mada • Août 22
wonderful atmosphere, delicious food, Look no further. The level of knowledge and intelligence and pride in service was something I had never seen before in London. The food was delicious",Mada • Août 22,https://fr.foursquare.com/mada1726508,Mada
Harry Potter and the Cursed Child - Parts One and Two,https://fr.foursquare.com/v/harry-potter-and-the-cursed-child--parts-one-and-two/57755494498e03e651737bf0,https://fastly.4sqi.net/img/general/300x300/20472057_8600M5tZQPqA24dqB12nCBj459RaPrcQmgB4MwEfCjg.jpg,9.2,212,Culture et loisirs,"109-113 Shaftesbury Ave, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2448106_Y3Cq5qEA_9_EPq_146Ir52HD08hWu3mxZzGi4-I6idTvJayyWMgFIoYYI1-eQdFRufVINypBB.jpg,"Quin R. • Mars 25, 2022
Amazing play, extremely well acted and super creative sets. Very cool old school theater.","Quin R. • Mars 25, 2022",https://fr.foursquare.com/quinr4942817,Quin R.
Franco Manca,https://fr.foursquare.com/v/franco-manca/561263cb498e106b5d5feaf5,https://fastly.4sqi.net/img/general/300x300/40942398_jBXdLkdQ9HpMLt7sioMZDZSi4m1lnXymSt8Wi2mxUx8.jpg,9.2,213,Pizza,"124 Bermondsey St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UKVMPURRQGHHFA3O.jpg,"Scott S. • Août 26, 2016
Great pizza and even better considering the price. No Logo beer was a bargain as well.","Scott S. • Août 26, 2016",https://fr.foursquare.com/scotts4692850,Scott S.
Annabel's,https://fr.foursquare.com/v/annabels/4ac518c4f964a5205ba420e3,https://fastly.4sqi.net/img/general/300x300/24324965_EzkTSOl05e1IGeNl-B9e7Cc0ngPmtrjiLS4rbBTKLz0.jpg,9.2,214,Bar lounge,"46 Berkeley Sq, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13729070_UFpcEE2u_ee6TMCelOyiaphCUEbboSpu6itUYVQRq8V3Gwm-eMt0F8uRlLpZjUjRrS8A2iaEO.jpg,"Thomas B. • Septembre 15
Garden is the best for dinner but Matteo’s is also very nice !",Thomas B. • Septembre 15,https://fr.foursquare.com/thomasb9087661,Thomas B.
Hotel Café Royal,https://fr.foursquare.com/v/hotel-caf%C3%A9-royal/50c070d7e4b06f3d184f48ce,https://fastly.4sqi.net/img/general/300x300/51939589_vXkTlYW7TIyTTOW4ANpVWYMz2OIbwyM8l8MGNdLcOfo.jpg,9.2,215,Hôtel,"68 Regent St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/72991032-QRHMSZKVFQ3J530G.jpg,"Michael M. • Décembre 24, 2013
Magnifique","Michael M. • Décembre 24, 2013",https://fr.foursquare.com/michaelm2983522,Michael M.
Sondheim Theatre,https://fr.foursquare.com/v/sondheim-theatre/4ac518e7f964a52059ab20e3,https://fastly.4sqi.net/img/general/300x300/525029015_D9BDTzGp9ZoNjhZosMM3IgBA60pADJV9wGFhZovUwE4.jpg,9.1,216,Théâtre,"51 Shaftesbury Ave, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"José L. • Avril 29, 2016
Les miserables... top","José L. • Avril 29, 2016",https://fr.foursquare.com/josel3672372,José L.
Jin Kichi | 人吉,https://fr.foursquare.com/v/jin-kichi--%E4%BA%BA%E5%90%89/4b0e428af964a5206d5623e3,https://fastly.4sqi.net/img/general/300x300/38309885_W5g56jOM-idENt85tAxmfPrnakQKPdWO_XzqwsUh61o.jpg,9.1,217,Japonaise,"73 Heath St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/196733834-JDSMC2MHK1PQ4PBI.jpg,"Catherine S. • Février 10
The sushi is excellent, handmade at arms reach in front of you and the hot grilled seafood is also exceptional",Catherine S. • Février 10,https://fr.foursquare.com/catheris8859374,Catherine S.
Monmouth Coffee Company,https://fr.foursquare.com/v/monmouth-coffee-company/4ac518edf964a520c1ac20e3,https://fastly.4sqi.net/img/general/300x300/6717307_O89Gd_AqhFDvH4SBXJsy_p7C8Bw4kBa59aHb03p3AEw.jpg,9.1,218,Coffee Shop,"27 Monmouth St, Covent Garden",Enregistrer ,,,,,
Netil360,https://fr.foursquare.com/v/netil360/50533308e4b02204c1cbd4e5,https://fastly.4sqi.net/img/general/300x300/384970_JhTXWn1DaP6omwGk6houYmLPnksts71LcDjfWP3cjnY.jpg,9.1,219,Toit-terrasse,"1 Westgate St, Hackney",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/167170798_XxfMyNaF_FXWdWEoANhY6O5xH7BH0oPTFMb02JNDFg7H3UJUvaCnODUmK3Q6VTFaFS-8G2hXv.jpg,"Lai v. • Mai 21, 2019
Trendy, sunny rooftop spot. Good view over London. Nice crowd, relaxed vibe.","Lai v. • Mai 21, 2019",https://fr.foursquare.com/laiv3739152,Lai v.
"Grosvenor House Hotel, a JW Marriott Hotel",https://fr.foursquare.com/v/grosvenor-house-hotel-a-jw-marriott-hotel/4b8146dbf964a520439d30e3,https://fastly.4sqi.net/img/general/300x300/25342177_KBqEXsoXb__eq2IknntXDvvVAaUOP7a2Nt9fJv_a_JI.jpg,9.1,220,Hôtel,"86-90 Park Ln, City of London",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/58885326-DWWYBSMVYRFN04X2.jpg,"Fatimah A. • Septembre 14, 2017
Trust me.. you won't regret a coffee with the amazing cheesecake at the park room","Fatimah A. • Septembre 14, 2017",https://fr.foursquare.com/fatimaha6452544,Fatimah A.
The Mayflower,https://fr.foursquare.com/v/the-mayflower/4b926c3af964a52068f833e3,https://fastly.4sqi.net/img/general/300x300/9540523_iATzVjW-fVjNlo51fwXSehDeZulIw6Iy0xP0NVMb0I8.jpg,9.1,221,Pub,"117 Rotherhithe St, Londres",Enregistrer ,,,,,
Hana Japanese Restaurant,https://fr.foursquare.com/v/hana-japanese-restaurant/4b269960f964a5201e7e24e3,https://fastly.4sqi.net/img/general/300x300/88081061_KHbaO_wTODK-DU0a6d6hlG_zN_0tKhG8e2W3sX2Eog0.jpg,9.1,222,Japonaise,"150a Seven Sisters Rd, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SGPKZ3JKSS034Q3I.jpg,"Dims D. • Février 2, 2014
Super bon restaurant japonais un des meilleurs que je connais","Dims D. • Février 2, 2014",https://fr.foursquare.com/dimsd5949049,Dims D.
citizenM Tower of London,https://fr.foursquare.com/v/citizenm-tower-of-london/4e5106318877402b06d9603a,https://fastly.4sqi.net/img/general/300x300/10927130_wywIRUHnsMhYe0FZHQL9LJLcWgd3494s6Zj8QlCAdVs.jpg,9.1,223,Hôtel,"40 Trinity Sq, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1189988_6tlsrb1L_z7TIGGjWCitJ1Q0ysZd3uPNFS_-KuAFyDXkpjwwwAocyeg7q4ZqeCQ50SzUYQFjb.jpg,"Glenn T. • Février 11, 2018
Great vibes and atmosphere, always a great place to come for chill session or informal meeting...","Glenn T. • Février 11, 2018",https://fr.foursquare.com/glennthorsen,Glenn T.
Venchi,https://fr.foursquare.com/v/venchi/584056722a1982460a750bcb,https://fastly.4sqi.net/img/general/300x300/1799886_GkPLHlpQzEMrX23PumJy0FzWq9Ebo5apZIerb9ipwhQ.jpg,9.1,224,Glace,"71 King's Rd, Chelsea",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11098277-DMKAM05ULQQYWX2D.jpg,"Chris H. • Mai 30, 2017
A lovely and welcome authentic Italian ice cream parlour to the Kings Road. Delicious tasting ice creams can be found here 🍦 And their chocolates are definitely worth trying! 🍫","Chris H. • Mai 30, 2017",https://fr.foursquare.com/hainesytweet91,Chris H.
Columbia Road Flower Market,https://fr.foursquare.com/v/columbia-road-flower-market/4ac518f3f964a5209fae20e3,https://fastly.4sqi.net/img/general/300x300/13753007_vNAx2Jqd6AfA0Eu3L4_ej9mVx4QxbEpODXYKzZj-iN4.jpg,9.1,225,Marché,"Columbia Rd, Londres",Enregistrer ,,,,,
La Fromagerie,https://fr.foursquare.com/v/la-fromagerie/4afea714f964a520cf2f22e3,https://fastly.4sqi.net/img/general/300x300/695654_FjI_o1yDTL6M7fk90p3uOrP_ceUPHq_7bp5ppnCL1CU.jpg,9.1,226,Fromagerie,"2-6 Moxon St (High St), Marylebone",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11481123_xYn51VWl_DuiZdGN_em0chSfqZCKdfojtYwCVO4E7Ur1us-UKynuB3kGJxtywvr14-PPXO_nP.jpg,"Ka Y. • Décembre 14, 2016
The brunch they serve on the weekends is amazing. Don't forget to ask the waiter for a piece of truffle brie (!!!) from the cheeseroom!","Ka Y. • Décembre 14, 2016",https://fr.foursquare.com/kay4341771,Ka Y.
Myddleton Arms,https://fr.foursquare.com/v/myddleton-arms/4ad8723af964a520721121e3,https://fastly.4sqi.net/img/general/300x300/39568293_WXRtJ2Nbh_MhYehw5j-LErA5lv64KquyWjf4f4hW4Ac.jpg,9.1,227,Pub,"52 Canonbury Rd, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2774129-OHBPSQCU0KGLGOGX.jpg,"Chris M. • Juin 26, 2016
Good staff, beer menu, nice sun facing garden and great food make this a really nice more relaxed pub in the area.","Chris M. • Juin 26, 2016",https://fr.foursquare.com/hilfikerlx,Chris M.
Tramp,https://fr.foursquare.com/v/tramp/4c38f9480a71c9b6d5b841c9,https://fastly.4sqi.net/img/general/300x300/70283681_m8Z4OAH2tIf0R6uh3Iu869gVNgL46PSN-iuArrROxvk.jpg,9.1,228,Discothèque,"40 Jermyn St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/202497_DuwTEWnJ_RgeOAXMdzxn_x6tngdzoYdjeNXqDrRj9ljJhROw4KdRIRxHCU9PD2uH90eqf7jp6.jpg,"Mihnea M. • Août 12, 2014
Arguably one of the best clubs in London. Go with a member (or become one). Start on the terrace upstairs, then work your way down.","Mihnea M. • Août 12, 2014",https://fr.foursquare.com/mihnea,Mihnea M.
Brixton Village,https://fr.foursquare.com/v/brixton-village/4b51cc2df964a520f05527e3,https://fastly.4sqi.net/img/general/300x300/34464940_jNJc-4ON9jNbC69yzh2caoX4JTowbHfMWJU-yDiyqMw.jpg,9.1,229,Marché,"Coldharbour Ln (Atlantic Rd), Brixton",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/465163887_0mMi9blV_Jwf8Dil4CpVonBmq8-BYbFwuGYJ8YgUaruOTtTLJ5Xnn-mVHvr9vfGFTTADkAr2b.jpg,"Anne C. • Janvier 12, 2018
Quartier antillais en pleine bobo-isation. Plein de bons cafés dans le village; essayez Jalisco (mexicain) ou Fish, Wings n Tings (jamaican). Plusieurs marchés dans les rues autour du metro.","Anne C. • Janvier 12, 2018",https://fr.foursquare.com/annec3025024,Anne C.
Ole & Steen,https://fr.foursquare.com/v/ole--steen/585970d56ad73d0218d2eb31,https://fastly.4sqi.net/img/general/300x300/1895836_w6SWRUqxBnPo3o0W4Ifud5jww-V0v0XMVsss5MRclrM.jpg,9.1,230,Boulangerie,"56 Haymarket (Norris St), Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/447651041_InRdnpVt_XnsXhZ20pgdi77Hj5cR-skRHLDV5vNE3zFaON8EYztqKWEvxAxbAxdohevwrh0D4.jpg,"Eric M. • Août 14, 2017
Excellente boulangerie. Délices et variété.","Eric M. • Août 14, 2017",https://fr.foursquare.com/ericm1006717,Eric M.
Mr Fogg’s Residence,https://fr.foursquare.com/v/mr-foggs-residence/519133a7498e6e48d1dafb24,https://fastly.4sqi.net/img/general/300x300/139415915_PRXl7yfefhXzh_sD5BsdSs2vB0u8pS-yOemAcoKOaos.jpg,9.1,231,Bar,"15 Bruton Ln, Mayfair",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9566681-DIUEWIM3TWMLRW2K.jpg,"Asli O. • Août 24, 2013
Such a beautiful atmosphere and interiors. Definitely try the whisky coctails. A place to impress.","Asli O. • Août 24, 2013",https://fr.foursquare.com/asliozp,Asli O.
Everyman Cinema,https://fr.foursquare.com/v/everyman-cinema/4ae066c9f964a520067f21e3,https://fastly.4sqi.net/img/general/300x300/41523348_vfbyavXBgw1a6A0E0nF1Pt2u3E-eZPYsg2f6sflWmks.jpg,9.1,232,Cinéma,"5 Holly Bush Vale, Hampstead",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24738297-EVAILVHDJKCBKZW1.jpg,"Kornelija M. • Janvier 10, 2020
Intimate and cozy experience of cinema. Comfortable, has a proper bar, costs just as much as any other chain cinema. Would suggest to choose this for a great evening anytime!","Kornelija M. • Janvier 10, 2020",https://fr.foursquare.com/kornelim9198838,Kornelija M.
CUT,https://fr.foursquare.com/v/cut/4e8d4f95e5e89c46f5bf0299,https://fastly.4sqi.net/img/general/300x300/545449_s5ppGu-jTP3qzem9xnBUPrhFYAE9PoryX4PUTe0buJA.jpg,9.1,233,Restaurant-grill,"45 Park Ln, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24401612_tNPMUHll_TBKp6efin6z6D8OwgvA7B_7Z0E3JU4bRR7xhggm4mLFEzGtT_vvYIhmF9Jz6kNqn.jpg,"Sheikha A. • Août 27, 2015
Since I don't eat beef,caesar salad,big eye tuna tarter&grilled jumbo prawns are v.good!! For beef lovers, according to my friends, sliders not on the menu,rib eye steak & fillet mignon 👌🏼👌🏼","Sheikha A. • Août 27, 2015",https://fr.foursquare.com/sheikhaa4960684,Sheikha A.
Almeida Theatre,https://fr.foursquare.com/v/almeida-theatre/4bb3d49e42959c74b583222c,https://fastly.4sqi.net/img/general/300x300/105601478_MxgEoF4ahkqZ534Sy2mtn-AKjouXrKjNUawxt0E0bdA.jpg,9.1,234,Théâtre,"4 Almeida St, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88452605-QBHNR0LUWMEIOIDK.jpg,"Edgar E. • Juillet 9, 2017
The best theatre in town hands down. Inventive plays, great building, comfy seats.","Edgar E. • Juillet 9, 2017",https://fr.foursquare.com/edgar_dop,Edgar E.
Le Merlin,https://fr.foursquare.com/v/le-merlin/56f1a6c6498ede8c0376e77c,https://fastly.4sqi.net/img/general/300x300/76537946_FrPqglZdZR9Z9Etdm1O9_Ao6juAAypAykLSBdb2x4q8.jpg,9.0,235,Crêperie,"78 Lower Clapton Rd, Londres",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/145294098_Qwxk6aKI_iC_8Mh63vGjTh6y02DCCHxZCykMDh-84tC6L8ooFwfR2u_chHHcO7S0BE1-MAsUB.jpg,"Bruno V. • Mars 17
Tout est super : les plats, l’accueil, l’ambiance. Ce n’est plus une question, c’est une évidence : il faut y aller et y retourner ! Merci",Bruno V. • Mars 17,https://fr.foursquare.com/brunov3290208,Bruno V.
