Titre,Avis,Type,Price
404. Abakua Cafe,130 avis,"Européenne, Portugaise",€
405. Alfaia Garrafeira,513 avis,"Méditerranéenne, Européenne",€€-€€€
406. A Penalva da Graca,253 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
407. PZA Pizza Alla Pala,176 avis,"Italienne, Pizza",€
408. Restaurante Everest Montanha,250 avis,"Indienne, Asiatique",€€-€€€
409. Lezíria Casa de Petiscos,105 avis,"Méditerranéenne, Européenne",€
410. Toma La Da Ca,546 avis,"Méditerranéenne, Européenne",€
411. Pratinho Feio,206 avis,"Méditerranéenne, Européenne",€€-€€€
412. O Horacio,172 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
413. O Ninho { café - brunch },140 avis,"Café, Européenne",€
414. Santa Restaurante & Bar,114 avis,"Européenne, Saine",€€-€€€
415. Seventh Brunch Liberdade,237 avis,"Café, Internationale",€€-€€€
416. Altar Restaurant,125 avis,"Européenne, Saine",€€-€€€
417. Manu Restaurante & Tapas Bar,52 avis,"Européenne, Portugaise",€€-€€€
418. Tayybeh,72 avis,"Libanaise, Méditerranéenne",€€-€€€
419. 11 Tapas Restaurante & Cocktails Wine Bar,413 avis,"Espagnole, Portugaise",€
420. Restaurante Vicente by Carnalentejana,595 avis,"Steakhouse, Grillades",€€-€€€
421. Restaurante Dois Arcos,368 avis,"Fruits de mer et poisson, Méditerranéenne",€
422. Restaurante 100 Maneiras,2 248 avis,"Internationale, Européenne",€€€€
423. Artis Wine Bar,874 avis,"Méditerranéenne, Européenne",€€-€€€
424. La Brasserie de L'Entrecôte - Chiado,832 avis,"Steakhouse, Européenne",€€-€€€
425. Bistro 35 Lisboa,95 avis,"Européenne, Saine",€
426. Tapas n' Friends Trindade,738 avis,Portugaise,€€-€€€
427. Alecrim no Prato,173 avis,"Méditerranéenne, Portugaise",€€-€€€
428. Restaurante Cabacas,1 203 avis,"Steakhouse, Barbecue/Grillades",€
429. Boa-Bao,1 202 avis,"Asiatique, Thaï",€€-€€€
430. Mar Ao Carmo,1 356 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
431. Cru.lisboa,56 avis,"Japonaise, Sushi",€€€€
"432. Fidalgo- O gosto do Vinho- Restaurante, Wine Bar & Tapas",302 avis,"Méditerranéenne, Européenne",€€-€€€
433. Rubro Avenida,590 avis,"Méditerranéenne, Européenne",€€-€€€
434. VDB Bistronomie,117 avis,"Européenne, Saine",€€-€€€
435. Delfina - Cantina Portuguesa,292 avis,"Méditerranéenne, Européenne",€€-€€€
436. Taberna Ze da Lídia,144 avis,"Européenne, Portugaise",€€-€€€
437. Cerveteca Lisboa,211 avis,"Bar, Pub",€€-€€€
438. Pavilhão Chinês,707 avis,"Bar, Pub",€€-€€€
439. Mezze,150 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
440. Blu Frog Tapas Restaurant & Wine Bar,48 avis,"Américaine, Fruits de mer et poisson",€€-€€€
441. Black Pavilion,43 avis,"Bar, Méditerranéenne",€€-€€€
442. Tapisco Lisboa,607 avis,"Méditerranéenne, Européenne",€€€€
443. Restaurante Os Courenses,310 avis,"Méditerranéenne, Européenne",€€-€€€
444. A Parte,931 avis,"Fruits de mer et poisson, Portugaise",€€-€€€
445. Palacio Chiado,2 686 avis,"Internationale, Européenne",€€€€
446. Parreirinha Do Paraiso,133 avis,"Méditerranéenne, Européenne",€
447. Tasca da Esquina,729 avis,Portugaise,€€-€€€
448. Vegan Story,204 avis,"Européenne, Saine",€
449. O Velho Eurico,1 947 avis,Portugaise,€
450. IL Mulino Lisboa,711 avis,"Italienne, Pizza",€€-€€€
451. Eliseu dos Leitoes,474 avis,"Brésilienne, Méditerranéenne",€€-€€€
452. São Jorge Restaurante,160 avis,"Méditerranéenne, Européenne",€€-€€€
453. Maria Food Hub,58 avis,"Café, Moderne",€€-€€€
454. Marisqueira do Samouco,145 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
455. Sol e Pesca,563 avis,"Fruits de mer et poisson, Méditerranéenne",€
456. Restaurante Cave Real,222 avis,"Méditerranéenne, Européenne",€€-€€€
457. Restaurante A Floresta da Estefânia,241 avis,"Méditerranéenne, Européenne",€
458. Gandhi Palace - Bairro Alto,219 avis,"Indienne, Asiatique",€€-€€€
459. Hamburgueria 21,235 avis,€,
460. Cozy Restaurante,93 avis,"Européenne, Portugaise",€€-€€€
461. Casa de Linhares - Fado,698 avis,"Européenne, Portugaise",€€€€
462. Paixao aos Molhos,317 avis,"Méditerranéenne, Européenne",€€-€€€
463. Natraj Tandoori,313 avis,"Indienne, Asiatique",€€-€€€
464. Shushi Time,710 avis,"Japonaise, Sushi",€€-€€€
465. Restaurante Solar Das Tilias,246 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
466. Prima Pasta,594 avis,"Italienne, Pizza",€€-€€€
467. Restaurante Ouro,514 avis,"Méditerranéenne, Européenne",€€-€€€
468. Al'Kawa Sushi Bar,256 avis,"Japonaise, Sushi",€€-€€€
469. Graca do Vinho,209 avis,"Méditerranéenne, Portugaise",€€-€€€
470. Solar do Bacalhau,902 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
471. Tapas n’ Friends Sé,695 avis,"Internationale, Méditerranéenne",€€-€€€
472. Chickinho - Ubbo,64 avis,"Européenne, Portugaise",€€-€€€
473. Sherpa Mo Mo,91 avis,"Asiatique, Népalaise",€
474. Tutto Combinato,288 avis,"Italienne, Pizza",€€-€€€
475. Ribs & Company,385 avis,"Américaine, Sud-Ouest américain",€€-€€€
476. K.O.B by Olivier Lisboa,506 avis,"Steakhouse, Européenne",€€€€
477. Graca 77 - Restaurante,368 avis,"Méditerranéenne, Européenne",€€-€€€
478. Solar dos Presuntos,6 249 avis,"Fruits de mer et poisson, Méditerranéenne",€€€€
479. Etc&Tal,70 avis,"Internationale, Méditerranéenne",€€-€€€
480. Marisqueira O Pinto,209 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
481. Crossroad10,49 avis,"Asiatique, Thaï",€
482. Crafty Corner,116 avis,"Bar, Européenne",€
483. THE OLD HOUSE,598 avis,"Chinoise, Asiatique",€€-€€€
484. Restaurante Casa dos Passarinhos,195 avis,"Méditerranéenne, Européenne",€€-€€€
485. French Arth,86 avis,"Française, Européenne",€€-€€€
486. Restaurante Bastardo,1 179 avis,"Méditerranéenne, Européenne",€€-€€€
487. Os Tibetanos,720 avis,"Internationale, Asiatique",€€-€€€
488. La Paparrucha,1 676 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
489. Belem 2 a 8,982 avis,"Méditerranéenne, Européenne",€€-€€€
490. A Licorista O Bacalhoeiro,1 974 avis,"Fruits de mer et poisson, Méditerranéenne",€
491. Baia do Peixe (Campo Pequeno),455 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
492. Terroir Restaurante,83 avis,"Internationale, Portugaise",€€€€
493. Distinto,121 avis,"Méditerranéenne, Européenne",€€-€€€
494. Nova Pombalina,384 avis,"Italienne, Café",€
495. Restaurante BarAlto,614 avis,"Méditerranéenne, Européenne",€€-€€€
496. Ararate,149 avis,"Moyen-Orient, Arménienne",€€-€€€
497. Patio Antico Restaurante Italiano,336 avis,"Italienne, Méditerranéenne",€€-€€€
498. Via Graca,732 avis,"Méditerranéenne, Européenne",€€€€
499. Loucos de Lisboa no Príncipe Real,116 avis,Portugaise,€
500. Restaurante Porta 13,49 avis,"Méditerranéenne, Européenne",€€-€€€
501. Restaurante Ti Natércia,1 132 avis,"Fruits de mer et poisson, Européenne",€
502. Restaurante O Aregos,218 avis,"Steakhouse, Barbecue/Grillades",€
503. Spice Hut Tandoori,99 avis,"Indienne, Asiatique",€€-€€€
504. Erva Restaurante & Bar,262 avis,Moderne,€€€€
505. Pizzaria Lisboa,855 avis,"Italienne, Pizza",€€-€€€
506. Aqui Há Peixe,820 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
507. Avenida SushiCafé,497 avis,Japonaise,€€-€€€
508. Restaurant Atelier 145,449 avis,"Méditerranéenne, Européenne",€€-€€€
509. Ze Da Mouraria 2,312 avis,"Méditerranéenne, Européenne",€€-€€€
510. Casanova,990 avis,"Italienne, Pizza",€€-€€€
511. Locanda Italiana,1 309 avis,"Italienne, Pizza",€€-€€€
512. Sabor Mineiro,1 106 avis,"Steakhouse, Brésilienne",€€-€€€
513. Atira-te ao Rio,1 187 avis,"Fruits de mer et poisson, Internationale",€€-€€€
514. Restaurante Gambrinus,1 153 avis,"Fruits de mer et poisson, Méditerranéenne",€€€€
515. Panda Cantina,143 avis,"Chinoise, Asiatique",€
516. Tinto&Brasa Parrilla Argentina,46 avis,"Steakhouse, Latino",€€-€€€
517. Josephine Bistrô & Bar,283 avis,"Bar, Européenne",€
518. 3ª Parte,130 avis,"Méditerranéenne, Européenne",€€-€€€
519. Restaurante o Prazer de Comer,116 avis,"Internationale, Européenne",€€-€€€
520. Honorato Belém,617 avis,"Américaine, Restauration rapide",€
521. Cafetaria do Museu de Marinha,266 avis,"Café, Internationale",€€-€€€
522. Tasca Do Teimoso,46 avis,"Européenne, Portugaise",€€-€€€
523. Estaca Zero,174 avis,"Méditerranéenne, Européenne",€€-€€€
524. Nicolau Cafe,1 122 avis,"Café, Internationale",€€-€€€
525. Marcelino Pao e Vinho,700 avis,"Bar, Méditerranéenne",€
526. Bohemio da Ribeira,129 avis,"Européenne, Grillades",€€-€€€
527. Discreto,49 avis,"Méditerranéenne, Européenne",€€-€€€
528. Lupita Pizzaria,106 avis,"Italienne, Pizza",€€-€€€
529. Cafe Buenos Aires,1 034 avis,"Steakhouse, Argentine",€€-€€€
530. Senhor Uva,73 avis,"Européenne, Bar à vins",€€-€€€
531. Restaurante Sete Mares,735 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
532. Sekai Sushi Bar,63 avis,"Japonaise, Sushi",€€-€€€
533. Cantinho do Avillez Chiado,2 594 avis,Portugaise,€€-€€€
534. Arkhe,101 avis,"Européenne, Moderne",€€-€€€
535. A Toca,227 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
536. Tasca do Reguengos,117 avis,"Européenne, Diner",€€-€€€
537. Bonjardim,2 144 avis,"Européenne, Portugaise",€
538. O Prego,552 avis,"Grillades, Portugaise",€€-€€€
539. Restaurante Ortónimo,108 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
540. Restaurante Tascardoso,741 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
541. Sauvage,116 avis,"Internationale, Méditerranéenne",€€-€€€
542. Restaurante Lumbini,92 avis,"Indienne, Népalaise",€€-€€€
543. O Nobre,463 avis,"Méditerranéenne, Européenne",€€€€
544. Cultura Portuguesa Cafe,206 avis,Café,€
545. Do Vigário,101 avis,"Bar à bières, Saine",€
546. Restaurante Rio Coura,984 avis,"Fruits de mer et poisson, Méditerranéenne",€
547. Copo De Mar,44 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
548. Copélia,80 avis,"Café, Portugaise",€
549. RoberTine Restaurant - Tapas & Winebar,132 avis,"Méditerranéenne, Portugaise",€€-€€€
550. Tágide Wine & GastroBar,74 avis,"Méditerranéenne, Européenne",€€-€€€
551. Castro Restaurante,441 avis,"Internationale, Méditerranéenne",€€-€€€
552. Kerala Restaurant,113 avis,"Indienne, Asiatique",€€-€€€
553. Soul Sushi,255 avis,"Japonaise, Sushi",€€-€€€
554. Aron Sushi,310 avis,"Japonaise, Sushi",€€-€€€
555. Ginja D'Alfama,202 avis,"Méditerranéenne, Européenne",€
556. Taberna Santa Marta,349 avis,"Méditerranéenne, Européenne",€€-€€€
557. Povo,957 avis,"Bar, Méditerranéenne",€€-€€€
558. SEEN by Olivier Lisboa,395 avis,"Internationale, Sushi",€€€€
559. Zaafran,442 avis,"Indienne, Asiatique",€€-€€€
560. Tapas n' Friends Rossio,440 avis,"Bar, Internationale",€€-€€€
561. A Cultura do Hambúrguer - Atalaia,78 avis,"Américaine, Bar",€€-€€€
562. Mafia das Pizzas,445 avis,"Italienne, Pizza",€€-€€€
563. Casa da India,1 719 avis,"Fruits de mer et poisson, Méditerranéenne",€
564. Brick Cafe Lisboa,296 avis,"Café, Internationale",€€-€€€
565. Manjerica,148 avis,"Café, Internationale",€€-€€€
566. The Decadente Restaurante & Bar,2 094 avis,Portugaise,€€-€€€
567. Cervejaria O Zapata,848 avis,"Fruits de mer et poisson, Méditerranéenne",€
568. Art Sushi,292 avis,"Japonaise, Sushi",€€-€€€
569. Beher Lisboa,224 avis,"Méditerranéenne, Espagnole",€€-€€€
570. EatWith: Mateus of Lisbon,39 avis,"Méditerranéenne, Européenne",€€-€€€
571. Cervejaria Paco Real,344 avis,"Européenne, Portugaise",€
572. Cabane,51 avis,"Café, Saine",€
573. Restaurante Sancho,563 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
574. Taberna do Quelha,66 avis,"Européenne, Portugaise",€€-€€€
575. Guarda Mor,254 avis,"Méditerranéenne, Européenne",€€-€€€
576. A Picanha,357 avis,"Steakhouse, Brésilienne",€€-€€€
577. Taberna da Rua das Flores,1 638 avis,"Méditerranéenne, Européenne",€€-€€€
578. Kaffeehaus,363 avis,Allemande,€€-€€€
579. Pic Nic - Delhi Darbar,126 avis,Indienne,€€-€€€
580. Sophia - Natural Italian,404 avis,"Italienne, Latino",€€-€€€
581. Restaurante Tagide,1 367 avis,"Méditerranéenne, Européenne",€€€€
582. Adega das Gravatas,926 avis,"Méditerranéenne, Européenne",€€-€€€
583. Spicy Restaurant & Grill,107 avis,Indienne,€
584. Duetos da Se Cafe Bar Restaurante,617 avis,"Méditerranéenne, Européenne",€€-€€€
585. Miolo,85 avis,"Café, Européenne",€€-€€€
586. Bistro 100 Maneiras,1 259 avis,"Européenne, Portugaise",€€€€
587. O Cacho Dourado,582 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
588. El Cebichero,35 avis,€€-€€€,Menu
589. Restaurante Infame,374 avis,"Méditerranéenne, Européenne",€€-€€€
590. Horta dos Brunos,349 avis,"Européenne, Portugaise",€€€€
591. Cantinho da Fatima,170 avis,"Méditerranéenne, Européenne",€
592. Brazilian Concept Lisboa,65 avis,"Brésilienne, Latino",€
593. Restaurant Legaaal,98 avis,"Internationale, Méditerranéenne",€€-€€€
594. O Caracol,206 avis,"Méditerranéenne, Européenne",€€-€€€
595. Restaurante Faz Frio,267 avis,"Méditerranéenne, Européenne",€€-€€€
596. Darwin's Cafe,1 045 avis,"Méditerranéenne, Européenne",€€€€
597. Open Brasserie Mediterranica,291 avis,"Internationale, Méditerranéenne",€€-€€€
598. O Cantinho da Rute,279 avis,"Européenne, Portugaise",€
599. 5 Oceanos,1 605 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
600. TULSI Restaurant,80 avis,"Asiatique, Népalaise",€€-€€€
601. Jesus e Goes,343 avis,Indienne,€€-€€€
602. Ideal,255 avis,Portugaise,€
603. Leão de Ouro,1 413 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
604. Tasca do Jaime d'Alfama,516 avis,Portugaise,€€-€€€
605. Peixaria do Rossio,1 472 avis,"Internationale, Grillades",€€-€€€
606. Hamburguês - hambúrgueres artesanais,242 avis,"Américaine, Bar",€€-€€€
607. Adega dos Arcos - Cova Funda,360 avis,"Européenne, Grillades",€
608. Sinal Vermelho,1 165 avis,"Méditerranéenne, Européenne",€€-€€€
609. Adega de Belem,623 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
610. Restaurante Il Basilico Lisboa,170 avis,Italienne,€€-€€€
611. Marisqueira Uma,2 912 avis,"Fruits de mer et poisson, Méditerranéenne",€
612. As Ladras,82 avis,"Méditerranéenne, Européenne",€€-€€€
613. Marco,490 avis,"Européenne, Portugaise",€€-€€€
614. Restaurante Real Nepal,181 avis,Indienne,€€-€€€
615. Joana Come a Tapa,71 avis,"Méditerranéenne, Européenne",€€-€€€
616. Dear Breakfast - Chiado,112 avis,"Café, Européenne",€€-€€€
617. Segundo Muelle Lisboa,353 avis,Péruvienne,€€-€€€
618. Bonsai Restaurante Japones,291 avis,"Japonaise, Sushi",€€-€€€
619. Block House Saldanha,306 avis,"Steakhouse, Européenne",€€-€€€
620. Wine Not?,234 avis,"Méditerranéenne, Européenne",€€-€€€
621. Adega da Mo,619 avis,"Fruits de mer et poisson, Méditerranéenne",€
622. Acores na Feira,250 avis,"Méditerranéenne, Européenne",€€-€€€
623. Salmoura,77 avis,"Méditerranéenne, Européenne",€€-€€€
624. Annapurna,126 avis,"Indienne, Asiatique",€€-€€€
625. Babete Restaurante,909 avis,"Internationale, Méditerranéenne",€€-€€€
626. Restaurante Eleven,1 198 avis,"Internationale, Méditerranéenne",€€€€
627. Solar dos Nunes,785 avis,"Méditerranéenne, Européenne",€€-€€€
628. Marias de vinho tinto,246 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
