Titre,Avis,Type,Price
422. Ye Olde Cherry Tree,805 avis,"Bar, Britannique",€€-€€€
423. Indian Zing,530 avis,"Indienne, Asiatique",€€-€€€
424. New London Cafe,272 avis,"Café, Internationale",€
425. Lime and Thyme,341 avis,"Européenne, Turque",€€-€€€
426. Tierra Peru,701 avis,"Péruvienne, Latino",€€-€€€
427. RAPSA,421 avis,"Philippine, Asiatique",€€-€€€
428. Chettinad Restaurant,3 598 avis,Indienne,€€-€€€
429. Flat Iron Covent Garden,3 769 avis,"Steakhouse, Européenne",€€-€€€
430. The Curry Room,194 avis,"Indienne, Asiatique",€€€€
431. The Blues Kitchen - Brixton,1 085 avis,"Américaine, Bar",€€-€€€
432. Gola Restaurant,630 avis,"Italienne, Pizza",€€-€€€
433. Karachi Cuisine,623 avis,"Indienne, Asiatique",€€-€€€
434. Honest Burgers Warren St,430 avis,"Américaine, Restauration rapide",€€-€€€
435. Honest Burgers Portobello,631 avis,Restauration rapide,€€-€€€
436. The Stablehand,138 avis,Britannique,€€-€€€
437. Honest Burgers Camden,666 avis,"Restauration rapide, Britannique",€
438. Amerigo Vespucci,603 avis,"Italienne, Méditerranéenne",€€-€€€
439. ITJL Barnet Council Restaurant,74 avis,"Américaine, Café",€€-€€€
440. Clarette,285 avis,"Française, Européenne",€€-€€€
441. The Bear,79 avis,"Bar, Britannique",€€-€€€
442. Blacklock Covent Garden,171 avis,"Steakhouse, Britannique",€€-€€€
443. Terry's Cafe London,575 avis,"Café, Britannique",€
444. Clipstone,269 avis,"Européenne, Britannique",€€-€€€
445. The Plume of Feathers,352 avis,"Bar, Britannique",€€-€€€
446. Laki Kane,390 avis,"Bar, Asiatique",€€-€€€
447. Mildreds Soho,2 718 avis,"Internationale, Britannique",€€-€€€
448. Aphrodite Taverna,383 avis,"Méditerranéenne, Grecque",€€-€€€
449. Bengal Tiger,113 avis,"Indienne, Internationale",€€-€€€
450. Roxie Steak - Earlsfield,350 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
451. Flat Iron Waterloo,101 avis,"Steakhouse, Britannique",€€-€€€
452. Angler,1 238 avis,"Fruits de mer et poisson, Européenne",€€€€
453. Ma Cuisine,644 avis,"Française, Européenne",€€-€€€
454. Goodman Mayfair,2 402 avis,Américaine,€€€€
455. The Schoolhouse,354 avis,"Bar, Britannique",€€-€€€
456. Simpson's in The Strand,873 avis,Britannique,€€€€
457. Yaatra Restaurant And Bar,96 avis,"Indienne, Asiatique",€€€€
458. Al Waha,392 avis,"Libanaise, Moyen-Orient",€€-€€€
459. OXBO Bankside,966 avis,"Internationale, Européenne",€€-€€€
460. The Ninth,690 avis,"Française, Méditerranéenne",€€-€€€
461. Nonna Selena Pizzeria,468 avis,"Italienne, Pizza",€€-€€€
462. Peter's Cafe,240 avis,Café,€
463. Murano,1 963 avis,"Italienne, Européenne",€€€€
464. 215 Hackney,121 avis,"Café, Saine",€€-€€€
465. Adam & Eve,322 avis,"Bar, Britannique",€€-€€€
466. The Grill by Tom Booton,1 015 avis,"Européenne, Britannique",€€€€
467. Las Iguanas Stratford Westfield,1 589 avis,"Mexicaine, Brésilienne",€€-€€€
468. Chisou Japanese Restaurant - Mayfair,628 avis,"Japonaise, Sushi",€€-€€€
469. Le Gavroche,3 792 avis,"Française, Européenne",€€€€
470. Brewhouse & Kitchen - Islington (Angel),462 avis,"Bar à bières, Bar",€€-€€€
471. Kona,458 avis,"Britannique, Moderne",€€€€
472. Honest Burgers Borough,435 avis,"Américaine, Britannique",€€-€€€
473. imm Thai Fusion Wimbledon,290 avis,"Asiatique, Thaï",€€-€€€
474. Alexandrie Restaurant,208 avis,"Méditerranéenne, Moyen-Orient",€€€€
475. Dans le Noir ? Londres,3 195 avis,"Internationale, Européenne",€€€€
476. Larch Restaurant,106 avis,Italienne,€€€€
477. Miller & Carter,621 avis,"Steakhouse, Britannique",€€-€€€
478. Pizzetta Pizza,270 avis,"Italienne, Pizza",€
479. Fora Restaurant,376 avis,"Méditerranéenne, Européenne",€€-€€€
480. Blue Harbour Seafood Restaurant,409 avis,Fruits de mer et poisson,€€-€€€
481. Rodfai Thai street food,154 avis,"Asiatique, Thaï",€€-€€€
482. 100 Wardour St,2 533 avis,"Européenne, Britannique",€€-€€€
483. Mumbai Delight,473 avis,"Indienne, Asiatique",€€-€€€
484. Lord Nelson,495 avis,"Bar, Britannique",€€-€€€
485. The London Gin Club,441 avis,Bar,€€-€€€
486. Cyprus Mangal,493 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
487. Buffalo American Grill & Tex-Mex,710 avis,"Mexicaine, Américaine",€€-€€€
488. Cora Pearl Restaurant,284 avis,"Européenne, Britannique",€€-€€€
489. Mihbaj,249 avis,Arabe,€€-€€€
490. Popolo Shoreditch,311 avis,"Italienne, Méditerranéenne",€€-€€€
491. Lord Wargrave,684 avis,"Bar, Barbecue/Grillades",€€-€€€
492. Riverside Cafe Lambeth Pier,246 avis,"Café, Européenne",€
493. Rucoletta,711 avis,Italienne,€€-€€€
494. Lobby Bar at One Aldwych,918 avis,Britannique,€€€€
495. The Petite Coree,181 avis,"Asiatique, Coréenne",€€-€€€
496. Steak and Company Covent Garden,2 524 avis,"Steakhouse, Britannique",€€-€€€
497. Lime Orange,706 avis,"Asiatique, Coréenne",€€-€€€
498. The Empress,859 avis,"Indienne, Asiatique",€€-€€€
499. Zoilo,538 avis,"Argentine, Sud-américaine",€€-€€€
500. Wulf & Lamb - Chelsea,640 avis,"Internationale, Saine",€€-€€€
501. The Foyer At Claridge's,2 743 avis,Britannique,€€€€
502. The Rosebery,423 avis,"Européenne, Britannique",€€€€
503. Marcus,2 585 avis,"Européenne, Britannique",€€€€
504. Ponti's Italian Kitchen - John Princes Street,1 835 avis,"Italienne, Pizza",€€-€€€
505. Panas Gurkha Restaurant,448 avis,"Indienne, Asiatique",€€-€€€
506. Zaibatsu,853 avis,"Japonaise, Sushi",€
507. Salsa Temple,1 083 avis,"Mexicaine, Latino",€€-€€€
508. Odette's Restaurant,629 avis,"Européenne, Britannique",€€€€
509. Silka,500 avis,Indienne,€€-€€€
510. Oslo Court,984 avis,"Européenne, Britannique",€€€€
511. Cibo,268 avis,Italienne,€€-€€€
512. Sanzio,329 avis,"Italienne, Pizza",€€-€€€
513. The Old Shades London Pub & Dining,677 avis,"Bar, Britannique",€€-€€€
514. Browns Victoria,1 945 avis,Britannique,€€-€€€
515. Pappa Roma,671 avis,"Italienne, Pizza",€€-€€€
516. La Rosetta,340 avis,"Italienne, Pizza",€€-€€€
517. Gaucho City,648 avis,Argentine,€€€€
518. The Clerk and Well,345 avis,"Bar, Pub",€€-€€€
519. North Sea Fish Restaurant,1 702 avis,"Fruits de mer et poisson, Britannique",€€-€€€
520. La Piccola Deli Pasticceria,217 avis,"Café, Européenne",€
521. Hobson's Fish and Chips Soho,157 avis,"Fruits de mer et poisson, Restauration rapide",€€-€€€
522. Thai West Cafe,280 avis,Thaï,€
523. Galvin Bar & Grill,97 avis,"Britannique, Grillades",€€€€
524. Grounded,380 avis,"Café, Britannique",€€-€€€
525. Potli-An Indian Market Kitchen,578 avis,Indienne,€€-€€€
526. Beirut Nights,622 avis,"Libanaise, Méditerranéenne",€€-€€€
527. The Monkey Puzzle,679 avis,"Bar, Britannique",€€-€€€
528. Chez Antoinette,1 018 avis,"Française, Européenne",€€-€€€
529. Zoom East Kitchen & Bar,86 avis,"Italienne, Méditerranéenne",€€-€€€
530. NOPI - Downstairs,387 avis,Méditerranéenne,€€-€€€
531. Bokan 37 Restaurant,898 avis,"Européenne, Britannique",€€-€€€
532. Shahi Pakwaan,230 avis,"Indienne, Asiatique",€€-€€€
533. Dishoom Shoreditch,4 122 avis,"Indienne, Asiatique",€€-€€€
534. Bella Vita,610 avis,"Italienne, Pizza",€€-€€€
535. Mere,1 047 avis,Européenne,€€€€
536. The Blue Door Bistro,508 avis,"Européenne, Britannique",€€€€
537. Double Six,163 avis,"Café, Britannique",€
538. Pied à Terre,1 333 avis,"Française, Européenne",€€€€
539. Coal Office Restaurant,418 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
540. Gokyuzu Restaurant,1 894 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
541. The Port House,1 303 avis,"Méditerranéenne, Européenne",€€-€€€
542. The Queens Head Piccadilly,1 148 avis,€€-€€€,Menu
543. Los Molinos,372 avis,"Méditerranéenne, Européenne",€€-€€€
544. Hisar Meze Bar,321 avis,"Méditerranéenne, Européenne",€€-€€€
545. German Doner Kebab - London - Holloway Road,86 avis,"Allemande, Restauration rapide",€
546. Honest Burgers Brixton,498 avis,"Américaine, Restauration rapide",€€-€€€
547. Meraz Restaurant Brick Lane,362 avis,"Indienne, Asiatique",€
548. Whiskey Ginger,387 avis,"Bar, Britannique",€
549. Dishoom Carnaby,2 941 avis,"Indienne, Asiatique",€€-€€€
550. Macellaio RC South Kensington,1 471 avis,"Italienne, Steakhouse",€€-€€€
551. The Bike Shed,723 avis,"Américaine, Bar",€€-€€€
552. Dishoom Kensington,1 244 avis,"Indienne, Asiatique",€€-€€€
553. Thali & Pickles Indian Dining,477 avis,Indienne,€€-€€€
554. Leila Moroccan and Lebanese Restaurant,375 avis,"Libanaise, Marocaine",€€-€€€
555. Ognisko Restaurant,843 avis,polonaise,€€-€€€
556. Bob's Café Muswell Hill,364 avis,"Café, Européenne",€€-€€€
557. Palm Court Brasserie,2 936 avis,"Française, Européenne",€€-€€€
558. Gigs Fish and Chips,721 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
559. Brasserie Blanc Southbank,1 573 avis,"Française, Européenne",€€-€€€
560. Boqueria,595 avis,"Méditerranéenne, Européenne",€€-€€€
561. Theo Randall at the InterContinental,1 225 avis,Italienne,€€€€
562. Hankies Cafe,474 avis,Indienne,€€-€€€
563. MBER,550 avis,Asiatique,€€-€€€
564. Sticky Mango Waterloo,983 avis,"Thaï, Fusion",€€-€€€
565. Burger & Lobster Mayfair,2 175 avis,"Américaine, Fruits de mer et poisson",€€-€€€
566. Dishoom Covent Garden,6 963 avis,"Indienne, Asiatique",€€-€€€
567. Kennedys OF Goswell Road,468 avis,"Fruits de mer et poisson, Britannique",€
568. Sketch Lecture Room and Library,1 050 avis,"Française, Européenne",€€€€
569. Margot,862 avis,Italienne,€€-€€€
570. Old Compton Brasserie,972 avis,"Européenne, Britannique",€€-€€€
571. Gaucho Smithfield,407 avis,"Steakhouse, Argentine",€€€€
572. La Divina Italian Restaurant,408 avis,"Italienne, Pizza",€€-€€€
573. Mattarello Bolognese,1 636 avis,Italienne,€€-€€€
574. The Britannia,400 avis,"Bar, Britannique",€€-€€€
575. Goodman City,766 avis,"Steakhouse, Britannique",€€€€
576. Senor Ceviche,1 313 avis,"Péruvienne, Latino",€€-€€€
577. The Hawley Arms,519 avis,"Bar, Britannique",€€-€€€
578. Chino Latino,1 404 avis,"Latino, Sushi",€€€€
579. Lowlander,929 avis,"Belge, Bar",€€-€€€
580. Carpe Diem,116 avis,"Italienne, Café",€€-€€€
581. Half Cup,359 avis,"Italienne, Café",€€-€€€
582. Muse,114 avis,Britannique,€€€€
583. 28-50 Marylebone Lane,714 avis,"Européenne, Grillades",€€-€€€
584. Payiz Mediterranean Restaurant Cafe & Bar,120 avis,"Méditerranéenne, Turque",€€-€€€
585. The Promenade at The Dorchester,1 321 avis,"Internationale, Britannique",€€€€
586. Champagne+Fromage - Covent Garden,745 avis,"Française, Européenne",€€-€€€
587. Petrus by Gordon Ramsay,4 178 avis,"Française, Européenne",€€€€
588. The Skinners Arms,798 avis,"Bar, Britannique",€
"589. The Bell & Crown, Chiswick",435 avis,"Bar, Britannique",€€-€€€
590. Al Basha Restaurant,253 avis,Moyen-Orient,€€-€€€
591. Le Bab,634 avis,"Moderne, Moyen-Orient",€€-€€€
592. Honest Burgers Oxford Circus,776 avis,Britannique,€€-€€€
593. Maggie Jones's,1 226 avis,Britannique,€€-€€€
594. All Bar One Covent Garden,1 072 avis,"Bar, Britannique",€€-€€€
595. The Pride of Spitalfields,244 avis,"Bar, Britannique",€
596. Honest Burgers South Bank,344 avis,"Café, Restauration rapide",€€-€€€
597. Mezze Ocakbasi Restaurant,542 avis,"Méditerranéenne, Européenne",€€-€€€
598. Gauthier Soho,1 554 avis,"Française, Européenne",€€€€
599. Gaucho Broadgate,745 avis,"Steakhouse, Argentine",€€€€
600. Hélène Darroze at The Connaught,1 319 avis,Française,€€€€
601. Aladin Brick Lane,2 219 avis,"Indienne, Asiatique",€€-€€€
602. Naughty piglets,263 avis,Européenne,€€-€€€
603. Orrery,1 369 avis,"Française, Européenne",€€€€
604. The Ritz Restaurant,2 718 avis,"Européenne, Britannique",€€€€
605. The Game Bird,270 avis,Britannique,€€€€
606. The Laughing Halibut,693 avis,"Fruits de mer et poisson, Restauration rapide",€
607. Elystan Street,513 avis,"Européenne, Britannique",€€€€
608. Pollen Street Social,2 959 avis,"Européenne, Britannique",€€€€
609. Skewd,758 avis,"Méditerranéenne, Européenne",€€-€€€
610. The Ship Tavern,1 040 avis,"Bar, Britannique",€€-€€€
611. Turtle Bay Ealing,1 493 avis,"Caraïbes, Bar",€€-€€€
612. Treviso Restaurant,381 avis,"Italienne, Méditerranéenne",€€-€€€
613. Khamsa,222 avis,Algérien,€€-€€€
614. Orjowan,953 avis,"Libanaise, Méditerranéenne",€€-€€€
615. Oka Restaurant,932 avis,"Japonaise, Sushi",€€-€€€
616. Prawn on the Lawn,384 avis,"Fruits de mer et poisson, Internationale",€€-€€€
617. Cahoots Underground,2 376 avis,Britannique,€€-€€€
618. Emilia's Crafted Pasta (St. Katharine Docks),597 avis,Italienne,€
619. Blighty Cafe (Finsbury Park),316 avis,"Café, Britannique",€€-€€€
620. VICINITY,1 154 avis,"Internationale, Européenne",€€-€€€
621. Tozi Restaurant & Bar,2 000 avis,"Italienne, Méditerranéenne",€€-€€€
622. Il Girasole,357 avis,"Italienne, Méditerranéenne",€€-€€€
623. Gordon Ramsay Street Pizza - St Paul's,952 avis,"Italienne, Bar",€€-€€€
624. Vasco & Piero's Pavilion Restaurant,492 avis,"Italienne, Méditerranéenne",€€-€€€
625. Bella Italia,1 423 avis,"Italienne, Saine",€€-€€€
626. Bella Italia,612 avis,"Italienne, Grillades",€€-€€€
627. Robata,456 avis,"Japonaise, Barbecue/Grillades",€€-€€€
628. Kilis Kitchen,428 avis,"Méditerranéenne, Européenne",€€-€€€
629. Vegan Yes,144 avis,"Italienne, Asiatique",€
630. Copper & Ink,254 avis,"Européenne, Britannique",€€-€€€
631. Scoff & Banter Bloomsbury,576 avis,"Européenne, Britannique",€€-€€€
632. The Restaurant at The Capital,879 avis,"Européenne, Britannique",€€€€
633. Hispania London,595 avis,"Méditerranéenne, Européenne",€€-€€€
634. Bob’s Cafe Queens Park,336 avis,"Britannique, Saine",€€-€€€
635. 'O ver,474 avis,"Italienne, Napolitaine",€€-€€€
636. Gokyuzu Walthamstow,292 avis,"Méditerranéenne, Turque",€€-€€€
637. La Terrazza Kensington,246 avis,"Italienne, Internationale",€€€€
638. Taj Mahal Indian Cuisine,95 avis,"Indienne, Asiatique",€€-€€€
639. Sen Viet,702 avis,"Asiatique, Vietnamienne",€
640. Abeno,540 avis,"Japonaise, Asiatique",€€-€€€
641. Kricket Soho,574 avis,"Indienne, Asiatique",€€-€€€
642. Mango Indian,585 avis,"Indienne, Asiatique",€€-€€€
643. Villa Di Geggiano,391 avis,"Italienne, Toscane",€€€€
644. Zaika,1 403 avis,"Indienne, Asiatique",€€€€
645. Portobello Ristorante,637 avis,"Italienne, Pizza",€€-€€€
646. The Kitchen at Holmes,126 avis,"Internationale, Méditerranéenne",€€-€€€
647. La Tazza Cafe,384 avis,"Italienne, Café",€
648. Corrigan's,1 188 avis,"Irlandaise, Britannique",€€€€
649. Dishoom King's Cross,3 857 avis,"Indienne, Asiatique",€€-€€€
650. Stone Cave Cafe Bar & Restaurant,366 avis,"Méditerranéenne, Européenne",€€-€€€
651. Lots Road Pub and Dining Room,332 avis,"Bar, Britannique",€€-€€€
652. Imad's Syrian Kitchen,137 avis,Moyen-Orient,€€-€€€
653. Honest Burgers South Kensington,1 029 avis,"Américaine, Bar",€€-€€€
654. Falafel Feast,115 avis,"Méditerranéenne, Moyen-Orient",€
655. Kamasutra Indian Restaurant,133 avis,"Indienne, Asiatique",€€-€€€
656. TGI Fridays - Leicester Square,1 891 avis,"Barbecue/Grillades, Diner",€€-€€€
657. El Pirata of Mayfair,1 040 avis,"Méditerranéenne, Européenne",€€-€€€
