Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Orontes,https://fr.foursquare.com/v/orontes/4a2707c4f964a520c28e1fe3,https://fastly.4sqi.net/img/general/300x300/105056_NSQwQEeDECuz_zabZp1diBBuQenyTll6RbnSWN82Bpc.jpg,9.0,175,Méditerranéenne,€€€€,"Albert Cuypstraat 40HS, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RBARY1KHWEUTRAI0.jpg,"Yigit Y. • Octobre 21, 2016
Fantastic mezes and very friendly staff. An authentic place where you can enjoy food and Raki with friends.","Yigit Y. • Octobre 21, 2016",https://fr.foursquare.com/yigityucel,Yigit Y.
Rudi's Original Stroopwafels,https://fr.foursquare.com/v/rudis-original-stroopwafels/5a14377f28374e648ad1c6df,https://fastly.4sqi.net/img/general/300x300/1394207380_UIC6E6U_p0M8pw-m5cTKtNvGUVH3WgqONHKvdgq2oZ8.jpg,9.0,176,Stand de restauration,,"180 Albert Cuypstraat, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/507769085_fJNDO1kH_ijzMMc86ixMKgNSTw3SOAwD1PSfZOwuWpzH01jGbqMXxMi9Rla-mbrajFLH854fs.jpg,"Lilium • Novembre 9, 2019
Wow! This is the best fresh stroopwaffle I’ve ever tried. The original chocolate stroopwaffle is my favorite 👌 don’t miss to buy a ready made pack to enjoy it at home too.","Lilium • Novembre 9, 2019",https://fr.foursquare.com/lilium6186979,Lilium
Cafe Caron,https://fr.foursquare.com/v/cafe-caron/584367295da8f471f28f4fb2,https://fastly.4sqi.net/img/general/300x300/2542861_0L_pyZVQ4hzn5SkFG5zAnTP79b4ivgNb2uUsSfJvb88.jpg,9.0,177,Française,€€€€,"Frans Halsstraat 28h, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/22530207_0g6kipZo_Njt7HqyVvKLsVp51_3u1m6_JKS0fROTfsHi9D5bZGRRBHgJ-juP6ZCgkk6ANyLqt.jpg,"Julien @. • Avril 30, 2018
Terrasse dans le quartier de Pipj, superbe cuisine française, des escargots, du vin rouge, etc. Par contre il est à noter que les prix sont plus élevés qu’à Paris, à vous de voir, Paris est proche 🤫","Julien @. • Avril 30, 2018",https://fr.foursquare.com/julieno2035442,Julien @.
Ziggo Dome,https://fr.foursquare.com/v/ziggo-dome/4d02247558245481ae5049ac,https://fastly.4sqi.net/img/general/300x300/357245_tk_FAIFFu-O34a1YG3Ay_a97wrRwfEADMld7s95LYsE.jpg,9.0,178,Salle de concert,€€€€,"De Passage 100, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/38874719-O4400YZL2RGVIECZ.jpg,"Guy B. • Novembre 16, 2013
Sooooo genial!","Guy B. • Novembre 16, 2013",https://fr.foursquare.com/belleflammeg,Guy B.
The Cottage,https://fr.foursquare.com/v/the-cottage/5914315a9ad60e49d24b5d16,https://fastly.4sqi.net/img/general/300x300/84738260_WsbG5uHfKO3H8zPQffle3eH1fUoF12e1Q2FsEcAwtFs.jpg,9.0,179,Cuisine familiale,,"Linnaeusstraat 88, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/943747-5OXCTRC1MWVKSE5R.jpg,"Wout L. • Novembre 4, 2017
Solid bloody Mary, fresh and spicy","Wout L. • Novembre 4, 2017",https://fr.foursquare.com/woutlaban,Wout L.
Bakker Out,https://fr.foursquare.com/v/bakker-out/4bb6f9a1941ad13afb3220e3,https://fastly.4sqi.net/img/general/300x300/1566176_tLQ4vl3jZwa1pAaqTO1cnzVtfNf0ffz66O26g-jLLyo.jpg,9.0,180,Boulangerie,€€€€,"Kerkstraat 1, Ouderkerk a/d Amstel",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10394938_2Zem7gFE_E5fFCL7JUmGhenpw8UgmhajsfOi1r_iROWI3lodewFjkT4rLHIh10ph-Vy1ajoLq.jpg,"Martijn S. • Novembre 21, 2015
The brown desem bread with pesto, mozzarella, tomatoes and parmaham was delicious. The bread was very soft and tastfull, still warm from the oven. Good coffee as well!","Martijn S. • Novembre 21, 2015",https://fr.foursquare.com/imartijns,Martijn S.
Salvatorica,https://fr.foursquare.com/v/salvatorica/4f770ac1e4b0294fd3b69735,https://fastly.4sqi.net/img/general/300x300/10233359_ApBfojj9AVo5Gd0XChi2rvpyWiCdKHzTRB0iT7VDAnY.jpg,9.0,181,Italien,€€€€,"Lijnbaansgracht 71, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/502638485_eQ6qZ8PL_jjPtmpAgyVKDUfJqqiGtwxOaSsOpvkoU0fLiJmReAtbdouh7USIvYwJKMABQ4ZLQ.jpg,"Alexandre M. • Février 16, 2020
Excellent pasta. The lamb ragu and the nero di seppia pasta were outstanding. Tiramisu also great. A pity that they don’t serve wine..","Alexandre M. • Février 16, 2020",https://fr.foursquare.com/alexandm4418917,Alexandre M.
Droog Amsterdam,https://fr.foursquare.com/v/droog-amsterdam/4c47179a34999c741d5302fd,https://fastly.4sqi.net/img/general/300x300/50677724_q7uRxN_N6JEl0MFNl3Q350jRvQ-a1rLfbl6RmDDzveI.jpg,9.0,182,Design,,"Staalstraat 7B, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UJLWG4IU4IXTXQLN.jpg,"Kevin G. • Mars 17, 2017
Lovely little design shop with ecclectic items, fun to walk through!","Kevin G. • Mars 17, 2017",https://fr.foursquare.com/kevingrant5,Kevin G.
Tapzuid,https://fr.foursquare.com/v/tapzuid/5595bc02498e31f9373383bd,https://fastly.4sqi.net/img/general/300x300/6661147_9jtq6kDS5693TH8wnh6AvhgbHGlSAMod3s3H-EdPxCQ.jpg,9.0,183,Bar à bières,€€€€,"Maasstraat 70, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/40459-CW2ADTWTYZXILCNH,"Remco B. • Juillet 3, 2015
Best Local beer in Amsterdam","Remco B. • Juillet 3, 2015",https://fr.foursquare.com/rboas,Remco B.
Wildernis,https://fr.foursquare.com/v/wildernis/557062cb498efe5caf9bbc61,https://fastly.4sqi.net/img/general/300x300/472412901_P-3-Pyu0uV8_5GJ_cPwVj4NB3tCJykJi5aZQskV2VtY.jpg,9.0,184,Jardinerie,,"Bilderdijkstraat 165F, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/100456_d7GJIp2G_AsHpMeYMopKDHHZ0AwvTCy2-RdXCPdpbi-XJ8fXnP8LsNmB6FEUbun4-JwQSOT6l.jpg,"Gonny Z. • Septembre 11, 2018
Great shop with small selection of (unique) plants. Has some interior decoration stuff too.","Gonny Z. • Septembre 11, 2018",https://fr.foursquare.com/gonny,Gonny Z.
Jumbo Foodmarkt,https://fr.foursquare.com/v/jumbo-foodmarkt/5474b101498eccc2dc2ae08a,https://fastly.4sqi.net/img/general/300x300/55930816_yCziv6V4CVxn4qytsNtx_RPgLeQboX04f9xNWANq8g8.jpg,9.0,185,Supermarché,,"Gedempt Hamerkanaal 223, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/VYMFV4BUKY0GKMQG.jpg,"Anita K. • Février 8, 2015
Awesome supermarket to check out. Fresh, cheap products in a nice design. Will be back!","Anita K. • Février 8, 2015",https://fr.foursquare.com/anitak2877828,Anita K.
Strandpaviljoen Woodstock'69,https://fr.foursquare.com/v/strandpaviljoen-woodstock69/4bb6220d2f70c9b60fec8430,https://fastly.4sqi.net/img/general/300x300/1390664308_idCsoc5Yu-NPID6Je8Ts5R5khrGeogzK7klYl2f2qPw.jpg,9.0,186,Restaurant,€€€€,"Zeeweg 94, Bloemendaal aan Zee",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/112060_oD6xWGDD_ugm90A3SndfiI6GxuuPCMb5uQ-yUc84367uSFYklsU1IJDpAn0umGhXFjI9xKG6x.jpg,"Rob P. • Août 6, 2017
The music, atmosphere here are solid and a fun time. The salmon salad is good. The nachos are PATHETIC - do NOT order them.","Rob P. • Août 6, 2017",https://fr.foursquare.com/rob_pratt,Rob P.
Proeflokaal De Drie Fleschjes,https://fr.foursquare.com/v/proeflokaal-de-drie-fleschjes/4a270329f964a5209b841fe3,https://fastly.4sqi.net/img/general/300x300/58858426_BF1xDEoj3u4DRARJTI1OuZsO4QdxZWQODHjj_GTHBkg.jpg,9.0,187,Bar,€€€€,"Gravenstraat 18, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/416208-2UGHG2MVIKJSZPGE.jpg,"Jeroen H. • Février 10, 2017
Service is great, historical atmosphere. And of course great traditional Dutch jenever","Jeroen H. • Février 10, 2017",https://fr.foursquare.com/flikkestraal,Jeroen H.
Artis,https://fr.foursquare.com/v/artis/4a27070ff964a520db8c1fe3,https://fastly.4sqi.net/img/general/300x300/35776132_jOtai0CiPWvaa3RxMiFY8Kyk3p06EMOtNpatL9H7JU0.jpg,9.0,188,Zoo,,"Plantage Kerklaan 38-40, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9150235-GWS5PSOAOK4H1QZ3.jpg,"Jorge B. • Septembre 3, 2015
An absolute must see. The gorillas are fun, the giraffes amazing and the environment is so pleasant. Wear comfy shoes!","Jorge B. • Septembre 3, 2015",https://fr.foursquare.com/jorgebronze,Jorge B.
De Laatste Kruimel,https://fr.foursquare.com/v/de-laatste-kruimel/4ee4db136c25be9630ca266e,https://fastly.4sqi.net/img/general/300x300/29005715_X50v4vNacjKy2TwqJB5Ig3xW51B1aDwhGlnhcory2Ps.jpg,9.0,189,Boulangerie,€€€€,"Langebrugsteeg 4, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1935756-31D5XA1SHBEL55S5.jpg,"Burkay G. • Mars 21, 2018
Croissant, banana bread!!","Burkay G. • Mars 21, 2018",https://fr.foursquare.com/burkayg,Burkay G.
Dignita Hoftuin,https://fr.foursquare.com/v/dignita-hoftuin/533be41d498e27abec15de89,https://fastly.4sqi.net/img/general/300x300/61726871_ii4qmg-y0EW4pBagGGCzAxOxLKggesUHSGTh0tRHGqs.jpg,9.0,190,Salon de thé,€€€€,"Nieuwe Herengracht 18A, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JQV53LBGSZ3N3V05.jpg,"Marie V. • Octobre 22, 2018
Excellent rapport qualité prix, addition de 27€ pour deux avec boissons. Pensez à réserver car les tables partent vite ! À noter, un peu bruyant.","Marie V. • Octobre 22, 2018",https://fr.foursquare.com/vrignaudma,Marie V.
Pazzi Italian Slow Food,https://fr.foursquare.com/v/pazzi-italian-slow-food/4bccb642fb84c9b608e4203e,https://fastly.4sqi.net/img/general/300x300/67397233_m-eeMkTOvE2KgNpdgsgftR0P5pWo_DSALJ43V8z7yEM.jpg,9.0,191,Pizza,€€€€,"1ste Looiersdwarsstraat 4, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1964967-0DS4SPK3OHMAOAEJ.jpg,"Tobias G. • Décembre 12, 2015
Best pizza in the area, possibly Amsterdam. Quality ingredients and great, crispy dough.","Tobias G. • Décembre 12, 2015",https://fr.foursquare.com/tobiasg4418399,Tobias G.
Seoul Food,https://fr.foursquare.com/v/seoul-food/57a384f1498e39ed4d9933db,https://fastly.4sqi.net/img/general/300x300/81940523_0xAbfG_McnSw9_uhvoAMEUNWStRF1yuy0JPOLDuh90Y.jpg,9.0,192,Coréenne,€€€€,"Kinkerstraat 73, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11183454-EJOQXB1LDM4VUVA5.jpg,"Ilona A. • Août 16, 2016
The kim chi fried rice was really good. Will come back soon to try the bulgogi.","Ilona A. • Août 16, 2016",https://fr.foursquare.com/egotripperij,Ilona A.
Slowth brunch,https://fr.foursquare.com/v/slowth-brunch/58285e04282ffc2b5f7a3fe3,https://fastly.4sqi.net/img/general/300x300/1381585_ERPgyVRAVryx113SQv5hLLs3caWBWgDxBKXTbDdUw2M.jpg,9.0,193,Petit déjeuner,€€€€,"Baarsstraat 3, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Jazel K. • Novembre 21, 2017
Great coffee, great food with dishes you don't find anywhere else, and the staff are always so lovely and friendly","Jazel K. • Novembre 21, 2017",https://fr.foursquare.com/jazelk1962569,Jazel K.
9 Straatjes,https://fr.foursquare.com/v/9-straatjes/4b064d52f964a52086ea22e3,https://fastly.4sqi.net/img/general/300x300/14649474_k6cxwRt-IA2G9TJy2ml1ibOA5Ni4ClDZdiIaL8cAjFo.jpg,9.0,194,Centre commercial,,"tussen Prinsengracht en Singel, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/81760655-CZHSXMEZLBPVKKP1.jpg,"hussein s. • Septembre 17, 2019
Patrimoine de l'UNESCO. Ces neuf ruelles se visitent aussi bien en vélo qu'à pied","hussein s. • Septembre 17, 2019",https://fr.foursquare.com/hussein_ayiti,hussein s.
Pasta di Mamma,https://fr.foursquare.com/v/pasta-di-mamma/4b45ca45f964a520601026e3,https://fastly.4sqi.net/img/general/300x300/1616260_T_qQo9PVuVlNcwy08gDKnBs2WDbL9Bz8rdndCe2hcKQ.jpg,9.0,195,Italien,€€€€,"Bijlmerplein 687-G, Amsterdam-Zuidoost",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/48956413_TADDgB2j_ZkhBu__tU78r2nE0c2p55alYsiuOpNYeqqeCkOIIectc-XSGa0f1q1lmnNM5iL23.jpg,"Deepesh B. • Janvier 16, 2019
The Green and Red pesto sauce are great. Try the Focaccia bread!","Deepesh B. • Janvier 16, 2019",https://fr.foursquare.com/deepeshb5336007,Deepesh B.
Eregalerij | Gallery of Honour,https://fr.foursquare.com/v/eregalerij--gallery-of-honour/51695626e4b0bedb07d23fcb,https://fastly.4sqi.net/img/general/300x300/4825427_6648kzEyQo0XqaTQhBzeDDUt8x9qAfasr440a6a7Atw.jpg,9.0,196,Musée d'art,,"Rijksmuseum, Museumstraat 1",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/36103124-G2ITIWMAOBL5SSAK.jpg,"Magdalena M. • Octobre 8, 2016
Amazing piece of architecture filled to the brim with painting from 17th century - a must see in Rijskmuseum!","Magdalena M. • Octobre 8, 2016",https://fr.foursquare.com/magdalem6978867,Magdalena M.
Generator Amsterdam,https://fr.foursquare.com/v/generator-amsterdam/56acab56498e66c886eb7daa,https://fastly.4sqi.net/img/general/300x300/84425212_YxwuvVZUwBYd14gZxzaiDvBDczRrtd-dyyTavUTVprM.jpg,9.0,197,Auberge,,"Mauritskade 57, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/354666382-25JWKBMKYAPOAOOL.jpg,"Hervé J. • Octobre 24, 2016
Très bel hôtel, jolies chambres, très belle déco, le wifi partout, mais un peu excentré","Hervé J. • Octobre 24, 2016",https://fr.foursquare.com/hervej3364953,Hervé J.
Pazzi Amsterdam,https://fr.foursquare.com/v/pazzi-amsterdam/5457e8d2498e53873589dd68,https://fastly.4sqi.net/img/general/300x300/1359019333_DHX-khrSqB1vfhMJ7iYgmbiiRAhiwurfCK4mBUSQNBU.jpg,9.0,198,Pizza,€€€€,"De Clerqstraat 93 (Elisabeth Wolffstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/LWRRU00GVU1WQ3OA.jpg,"Jon E. • Janvier 18, 2016
Really nice pizza. Thin crust, with an almost pancake like flavor, combined with fresh toppings..","Jon E. • Janvier 18, 2016",https://fr.foursquare.com/joneshuijs,Jon E.
Thermen La Mer,https://fr.foursquare.com/v/thermen-la-mer/4b54b1c5f964a52079c727e3,https://fastly.4sqi.net/img/general/300x300/73801667_NFOtEV0r7dFaiy1agwzU8K53pu9hPFHyQtyYfOZvRKY.jpg,9.0,199,Spa,,"Scoutingpad 3, Almere",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1DCZ3GQSVMA3WDA5.jpg,"Its possible a. • Août 4, 2011
Een super gezellige sauna met vriendelijk personeel. Echt een plek om tot rust te komen.","Its possible a. • Août 4, 2011",https://fr.foursquare.com/studio_ipav,Its possible a.
Katsu,https://fr.foursquare.com/v/katsu/4a270582f964a520f4871fe3,https://fastly.4sqi.net/img/general/300x300/4089262_ZrcZ9IbTBs4e4Jo0ALbyvDIsSwPMg1iVhCBHuXVJmQA.jpg,9.0,200,Dispensaire,,"Eerste van der Helststraat 70HS, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/124728247-KXSLRNEF04FAYQXL,"Anasthassia • Août 12, 2015
Super coffee !! La déco est trop belle, on conseille la Big Buddha Cheese et attention le space cake est artisanal et super fort !","Anasthassia • Août 12, 2015",https://fr.foursquare.com/anasthas7375109,Anasthassia
Bakers & Roasters,https://fr.foursquare.com/v/bakers--roasters/5167ec43498e4dd8f8e19275,https://fastly.4sqi.net/img/general/300x300/118177138_iyZDKUnEnr1Lq9rUm6eRt2Ce1OJaNBujUmqLm-ETr6c.jpg,9.0,201,Petit déjeuner,€€€€,"Eerste Jacob van Campenstraat 54, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/28734595-5TLSWUTVQPOB2TKJ.jpg,"Lily • Novembre 13, 2016
Lovely place to have a brunch ! Un lieu très cosy pour prendre son petit-déjeuner (copieux, varié et excellent !) mais attention, parfois c'est bondé donc soyez prêt à patienter un peu.","Lily • Novembre 13, 2016",https://fr.foursquare.com/lily3951113,Lily
Oedipus Taproom,https://fr.foursquare.com/v/oedipus-taproom/52f6a216498e08f2b2d9ecab,https://fastly.4sqi.net/img/general/300x300/8184349_aB2PqcX4qHrBb3uxPP_fumHVmxSp8ozPMjMyaU5GSMg.jpg,9.0,202,Brasseur,€€€€,"Gedempt Hamerkanaal 85, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43529440-KV5UJATJ501BSIEC.jpg,"Pieter B. • Mars 17
One of Amsterdam’s best breweries, worth a visit!",Pieter B. • Mars 17,https://fr.foursquare.com/pieterbeens,Pieter B.
Vermeer,https://fr.foursquare.com/v/vermeer/4b599470f964a520698d28e3,https://fastly.4sqi.net/img/general/300x300/1385045979_lmQmeUlw4KqJo4xCdB11qu-HwF-zibh_8cg4-guoIq8.jpg,9.0,203,Française,€€€€,"Prins Hendrikkade 59-72 (corner Zeedijk), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/91448071-Q5UO0LWDNCPAXKBS.jpg,"Harry N. • Juin 9, 2017
The best, look at this plate, more than 25 different vegetables","Harry N. • Juin 9, 2017",https://fr.foursquare.com/harryn4543440,Harry N.
Fabel Friet,https://fr.foursquare.com/v/fabel-friet/5ee372b064168c3e0de82b10,https://fastly.4sqi.net/img/general/300x300/47630843_jxNZqsjTFdjvFFG3E5tLIVHbW1mgNW3BsY_Fxtjbb-0.jpg,9.0,204,Friterie,,"Runstraat 1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/398554042_ukTLm7U9_fEaCxVAq1Ttg_Wwm3zXjFjnSpC-mo9mVu0Ktz2DL8yPYfN72HgNlzD5ZVGZeUG6J.jpg,"💫 • Décembre 11, 2022
Best fries in Amsterdam in my opinion. Delicious and easy to eat. Curry ketchup, mayo, parmesan & onions 👌🏼","💫 • Décembre 11, 2022",https://fr.foursquare.com/user398554042,💫
The Lebanese Sajeria,https://fr.foursquare.com/v/the-lebanese-sajeria/58387e93a6118c60b583b341,https://fastly.4sqi.net/img/general/300x300/578281625_f0VMrrrpDcwTLO_itjbEWTE7zb3o78vRpRE0sOEwlM0.jpg,9.0,205,Cuisine libanaise,,"Wijde Heisteeg 1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/863465_9Th4S5BN_uDANdSb0T1xpAI_JO5qGq24Ue_rRB9mSYw2jRCF6LnEdYb1Nn0aVXfYFASfvCAQ0,"Alex Z. • Septembre 2, 2018
The manoushes are made with fresh Saj and taste amazing, but you MUST taste their lentil soup. Trust me!","Alex Z. • Septembre 2, 2018",https://fr.foursquare.com/alexz7434449,Alex Z.
Pompadour,https://fr.foursquare.com/v/pompadour/4e15c11281dc194a09125302,https://fastly.4sqi.net/img/general/300x300/8515649_56a0W8BLUd3RzdEagWAAvUW8SCsokNL8q1-wnr3BjqM.jpg,9.0,206,Desserts,€€€€,"Huidenstraat 12, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/457055190_OS2tt6l9_BOEsvMDJlXiqXUzxKjGDvFXHOPwHQGad8BmQl8nJ2WWccHHu0q5nhzGnj4GAfdHf.jpg,"Nasser • Janvier 29
Their hot chocolate is really worth it, and they also have a variety of chocolates at reasonable prices",Nasser • Janvier 29,https://fr.foursquare.com/nasser8817603,Nasser
Freezlab,https://fr.foursquare.com/v/freezlab/56dd6292498ef15011f73d0d,https://fastly.4sqi.net/img/general/300x300/4142569_TfFDKC7FxgSTVqCUnbnBH11F6-hMZSZux2-4lHCT9W8.jpg,9.0,207,Spa,,Amsterdam,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/80701947-CL5QGPNBWUFEJDOD.jpg,"Ben T. • Juillet 1, 2019
Coolest place in town -110","Ben T. • Juillet 1, 2019",https://fr.foursquare.com/bent3611099,Ben T.
Tuinhuis Rijksmuseum,https://fr.foursquare.com/v/tuinhuis-rijksmuseum/51ca9287498e1c9691d89869,https://fastly.4sqi.net/img/general/300x300/399827760_afYdklWR-7IDPrOngdxWP2cZ5nwa0LW2jHOaw4LQllA.jpg,9.0,208,Coffee Shop,€€€€,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JHU2RK0IUZUZYQNZ.jpg,"Charlotte G. • Juillet 3, 2013
Coffee and Dutch stroopwafels in the beautiful garden of the Rijksmuseum!","Charlotte G. • Juillet 3, 2013",https://fr.foursquare.com/charlotg8444873,Charlotte G.
La Perla,https://fr.foursquare.com/v/la-perla/4a43b1d7f964a520b0a61fe3,https://fastly.4sqi.net/img/general/300x300/5030577_nqdAScj5EyrF_Qab7Ixz-GzvgeddP_efWUqceOvRjxg.jpg,9.0,209,Pizza,€€€€,"Tweede Tuindwarsstraat 14 & 53 (Tuinstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/104560714-FZ1PUQXND5WYYNMF.jpg,"mary n. • Décembre 9, 2014
Toutes les pizza ainsi que le vin sont bons. Service très sympa !","mary n. • Décembre 9, 2014",https://fr.foursquare.com/maryn2378994,mary n.
Vegan Junk Food Bar,https://fr.foursquare.com/v/vegan-junk-food-bar/59c28c2d28122f7d4f9a2dcc,https://fastly.4sqi.net/img/general/300x300/25031608__Az4BVYgm8ardX9FqogdGOQBE4oxJ3TvVp7DMJq6y7A.jpg,9.0,210,Restaurant végétaliens et végétariens,€€€€,"Marie Heinekenplein 9-10, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/222763387-CLUGD3BKTRMVDBJH.jpg,"Immanuel B. • Juillet 17, 2018
Great restaurant! Almost every dish you can imagine of meat they have made to a tasty vegan dish. They also have nice and friendly English speaking staff.","Immanuel B. • Juillet 17, 2018",https://fr.foursquare.com/immanueb5662246,Immanuel B.
Puccini Bomboni,https://fr.foursquare.com/v/puccini-bomboni/4ac61333f964a520c3b220e3,https://fastly.4sqi.net/img/general/300x300/701642_OwEUG6_162NpddKL4BLiNjwfR5xIHZvgYgLTGra0Uig.jpg,9.0,211,Confiserie,,"Staalstraat 17 (Verversstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/BUTUV3UJPARIRSRX.jpg,"Yuval G. • Avril 29, 2016
Fantastic chocolates, quality variety of tastes, most of them are gluten free.","Yuval G. • Avril 29, 2016",https://fr.foursquare.com/yuvalg3629372,Yuval G.
Chocolatl,https://fr.foursquare.com/v/chocolatl/4d149af5cc216ea895235dd3,https://fastly.4sqi.net/img/general/300x300/490741903_Tc7aJ9RjBgT6NQh0m3Oe10kUf26bRuHAUFjgjOzMZMI.jpg,9.0,212,Chocolatier,,"Hazenstraat 25-A, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92170088-3UH3AXFNMNKIWETU.jpg,"Bart J. • Août 8, 2014
Great service from very enthusiastic staff! Awesome chocolate as well.","Bart J. • Août 8, 2014",https://fr.foursquare.com/koningethiek,Bart J.
BAK restaurant,https://fr.foursquare.com/v/bak-restaurant/4f575b227b0cb98b6e1e1614,https://fastly.4sqi.net/img/general/300x300/3042636_4k9GlqeRw4TGJ9CszWzAiieWIuzFYVpMPK1wFHd7DVg.jpg,9.0,213,Restaurant,,"Van Diemenstraat 408, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/104560714-FZ1PUQXND5WYYNMF.jpg,"mary n. • Décembre 9, 2014
Tout est bon et surtout testerez cocktails !","mary n. • Décembre 9, 2014",https://fr.foursquare.com/maryn2378994,mary n.
Gaasper Camping,https://fr.foursquare.com/v/gaasper-camping/4c244e91905a0f477aa15f60,https://fastly.4sqi.net/img/general/300x300/505536909_yKJcCeq_YHSGGpt2rH24GFx-nM9zZMd_9FStd5EblyE.jpg,9.0,214,Terrain de camping,,"Loosdrechtdreef 7, Gaasperplas",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/426048996_LSX30BrT_m8X55Zm6AwT4-cBuClaJRZEfmlLlv2G2AUowaxRKHpdKov_mooegqGa9g7pzXdvE.jpg,"Klaus P. • Octobre 26, 2017
Friendly staff, super fast wifi and good laid out pitches.","Klaus P. • Octobre 26, 2017",https://fr.foursquare.com/klausp6093885,Klaus P.
Independent Outlet Skateboards Amsterdam,https://fr.foursquare.com/v/independent-outlet-skateboards-amsterdam/4b9faf38f964a520b83437e3,https://fastly.4sqi.net/img/general/300x300/164002837_qmYi4goUirdpw31iuqBViXvwTKOs4qVjZe1RG2LDSQs.jpg,9.0,215,Habillement,,"Vijzelstraat 77, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Marieke Z. • Mars 16, 2010
Shoes, apparel, skateboards, music, relaxed atmosfere and did I mention shoes??:)","Marieke Z. • Mars 16, 2010",https://fr.foursquare.com/mariekez6367193,Marieke Z.
Toko Nina,https://fr.foursquare.com/v/toko-nina/4bbb5ce3935e95219c132990,https://fastly.4sqi.net/img/general/300x300/8611569_iwXCncuWVIwTO4hzgRxeE9bdtoHS17AU2J0kX3MRbJA.jpg,9.0,216,Indonésien,€€€€,"Koningstraat 48, Haarlem",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1520572_b3AFOtdW_QEhqoe8xllqsaogQPQG1mYxubD48wS1YaoSrFIuN7vFLfLcT_YDI8UA3uFRU5tix.jpg,"Lita • Mars 17, 2015
One of Indonesian shops in Haarlem that sells Indonesian spices and foods","Lita • Mars 17, 2015",https://fr.foursquare.com/litaabu,Lita
Rum Barrel,https://fr.foursquare.com/v/rum-barrel/5622a6b6498e3c630920c239,https://fastly.4sqi.net/img/general/300x300/29413_aybr0gpdHgJbT1rqwb73IyrpF_T7_7QWslX_9YlBq9g.jpg,9.0,217,Cocktail,€€€€,"Javastraat 143, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/147857-21E4WAUCJOWPGRVU.jpg,"Wez L. • Avril 6, 2016
Great place, cosy, nice bites and awesome rum cocktails. This guy really knows his rum!","Wez L. • Avril 6, 2016",https://fr.foursquare.com/wezluntungan,Wez L.
